iteration,round, agentid, utility
80,5, 0, 2.574217
81,5, 1, 2.617606
82,5, 2, 0.245572
83,5, 3, 0.263380
84,5, 4, 4.772055
85,5, 5, 5.018499
86,5, 6, 6.376289
87,5, 7, 3.463032
88,5, 8, 1.948463
89,5, 9, 0.373464
90,5, 10, 0.849899
91,5, 11, 1.400624
92,5, 12, 3.162985
93,5, 13, 2.716384
94,5, 14, 2.698176
95,5, 15, -0.099737
96,5, 16, 0.301818
97,5, 17, 0.743430
98,5, 18, 1.848010
99,5, 19, 0.512229
100,6, 0, 2.791714
101,6, 1, 2.617144
102,6, 2, 0.287348
103,6, 3, 0.334731
104,6, 4, 5.541788
105,6, 5, 6.067541
106,6, 6, 6.615628
107,6, 7, 3.801700
108,6, 8, 2.019701
109,6, 9, 0.372863
110,6, 10, 0.967761
111,6, 11, 1.520455
112,6, 12, 4.140277
113,6, 13, 2.983752
114,6, 14, 2.697002
115,6, 15, -0.092672
116,6, 16, 0.299503
117,6, 17, 0.837582
118,6, 18, 1.943865
119,6, 19, 0.553566
120,7, 0, 2.994013
121,7, 1, 2.616712
122,7, 2, 0.324231
123,7, 3, 0.400078
124,7, 4, 6.254857
125,7, 5, 6.118732
126,7, 6, 6.804067
127,7, 7, 4.111321
128,7, 8, 2.085469
129,7, 9, 0.372309
130,7, 10, 1.077117
131,7, 11, 1.627698
132,7, 12, 4.139600
133,7, 13, 3.233100
134,7, 14, 2.695931
135,7, 15, -0.084133
136,7, 16, 0.297466
137,7, 17, 0.925714
138,7, 18, 2.021642
139,7, 19, 0.586174
140,8, 0, 3.182542
141,8, 1, 2.616310
142,8, 2, 0.356541
143,8, 3, 0.459409
144,8, 4, 6.916798
145,8, 5, 6.159976
146,8, 6, 6.950788
147,8, 7, 4.394551
148,8, 8, 2.146159
149,8, 9, 0.371799
150,8, 10, 1.178808
151,8, 11, 1.723366
152,8, 12, 4.138991
153,8, 13, 3.465672
154,8, 14, 2.694928
155,8, 15, -0.074945
156,8, 16, 0.295652
157,8, 17, 1.007920
158,8, 18, 2.084511
159,8, 19, 0.611592
160,9, 0, 3.358585
161,9, 1, 2.615933
162,9, 2, 0.384610
163,9, 3, 0.512969
164,9, 4, 7.531346
165,9, 5, 6.193089
166,9, 6, 7.064147
167,9, 7, 4.653804
168,9, 8, 2.202133
169,9, 9, 0.371329
170,9, 10, 1.273558
171,9, 11, 1.808470
172,9, 12, 4.138446
173,9, 13, 3.682168
174,9, 14, 2.693992
175,9, 15, -0.065566
176,9, 16, 0.294025
177,9, 17, 1.084391
178,9, 18, 2.135159
179,9, 19, 0.631224
180,10, 0, 3.523298
181,10, 1, 2.615581
182,10, 2, 0.408764
183,10, 3, 0.561132
184,10, 4, 8.099158
185,10, 5, 6.219593
186,10, 6, 7.151206
187,10, 7, 4.891260
188,10, 8, 2.253732
189,10, 9, 0.370897
190,10, 10, 1.362040
191,10, 11, 1.883986
192,10, 12, 4.137960
193,10, 13, 3.880583
194,10, 14, 2.693132
195,10, 15, -0.056254
196,10, 16, 0.292557
197,10, 17, 1.155382
198,10, 18, 2.175838
199,10, 19, 0.646277
200,11, 0, 3.677727
201,11, 1, 2.615251
202,11, 2, 0.429319
203,11, 3, 0.604333
204,11, 4, 8.624130
205,11, 5, 6.240740
206,11, 6, 7.217756
207,11, 7, 5.108892
208,11, 8, 2.301276
209,11, 9, 0.370499
210,11, 10, 1.444842
211,11, 11, 1.950852
212,11, 12, 4.137527
213,11, 13, 4.062232
214,11, 14, 2.692343
215,11, 15, -0.047167
216,11, 16, 0.291228
217,11, 17, 1.221172
218,11, 18, 2.208423
219,11, 19, 0.657751
220,12, 0, 3.822817
221,12, 1, 2.614940
222,12, 2, 0.446570
223,12, 3, 0.643026
224,12, 4, 9.109822
225,12, 5, 6.257563
226,12, 6, 7.268448
227,12, 7, 5.308493
228,12, 8, 2.345063
229,12, 9, 0.370134
230,12, 10, 1.522482
231,12, 11, 2.009946
232,12, 12, 4.137144
233,12, 13, 4.228376
234,12, 14, 2.691622
235,12, 15, -0.038403
236,12, 16, 0.290018
237,12, 17, 1.282060
238,12, 18, 2.234462
239,12, 19, 0.666456
240,13, 0, 3.959421
241,13, 1, 2.614648
242,13, 2, 0.460793
243,13, 3, 0.677662
244,13, 4, 9.559483
245,13, 5, 6.270907
246,13, 6, 7.306955
247,13, 7, 5.491688
248,13, 8, 2.385374
249,13, 9, 0.369799
250,13, 10, 1.595421
251,13, 11, 2.062085
252,13, 12, 4.136803
253,13, 13, 4.380213
254,13, 14, 2.690961
255,13, 15, -0.030017
256,13, 16, 0.288916
257,13, 17, 1.338345
258,13, 18, 2.255224
259,13, 19, 0.673036
260,14, 0, 4.088317
261,14, 1, 2.614372
262,14, 2, 0.472244
263,14, 3, 0.708671
264,14, 4, 9.976078
265,14, 5, 6.281456
266,14, 6, 7.336146
267,14, 7, 5.659953
268,14, 8, 2.422471
269,14, 9, 0.369491
270,14, 10, 1.664069
271,14, 11, 2.108022
272,14, 12, 4.136502
273,14, 13, 4.518873
274,14, 14, 2.690357
275,14, 15, -0.022038
276,14, 16, 0.287909
277,14, 17, 1.390324
278,14, 18, 2.271742
279,14, 19, 0.677993
280,15, 0, 4.210208
281,15, 1, 2.614111
282,15, 2, 0.481161
283,15, 3, 0.736460
284,15, 4, 10.362321
285,15, 5, 6.289771
286,15, 6, 7.358239
287,15, 7, 5.814627
288,15, 8, 2.456599
289,15, 9, 0.369208
290,15, 10, 1.728795
291,15, 11, 2.148443
292,15, 12, 4.136236
293,15, 13, 4.645416
294,15, 14, 2.689806
295,15, 15, -0.014480
296,15, 16, 0.286987
297,15, 17, 1.438287
298,15, 18, 2.284855
299,15, 19, 0.681715
300,16, 0, 4.325732
301,16, 1, 2.613864
302,16, 2, 0.487761
303,16, 3, 0.761398
304,16, 4, 8.127788
305,16, 5, 6.116539
306,16, 6, 7.374951
307,16, 7, 5.956933
308,16, 8, 2.487985
309,16, 9, 0.368948
310,16, 10, 1.784285
311,16, 11, 2.184016
312,16, 12, 4.136002
313,16, 13, 4.645408
314,16, 14, 2.689806
315,16, 15, -0.007923
316,16, 16, 0.286257
317,16, 17, 1.482552
318,16, 18, 2.295882
319,16, 19, 0.684497
320,17, 0, 4.435471
321,17, 1, 2.613629
322,17, 2, 0.492243
323,17, 3, 0.783828
324,17, 4, 8.248378
325,17, 5, 6.122870
326,17, 6, 7.387579
327,17, 7, 6.087975
328,17, 8, 2.487379
329,17, 9, 0.368930
330,17, 10, 1.840591
331,17, 11, 2.215224
332,17, 12, 4.135794
333,17, 13, 4.645400
334,17, 14, 2.689806
335,17, 15, -0.001108
336,17, 16, 0.285516
337,17, 17, 1.252978
338,17, 18, 1.984221
339,17, 19, 0.690933
340,18, 0, 4.539950
341,18, 1, 2.613405
342,18, 2, 0.494792
343,18, 3, 0.804057
344,18, 4, 4.564392
345,18, 5, 6.127485
346,18, 6, 7.397103
347,18, 7, 6.208765
348,18, 8, 2.516290
349,18, 9, 0.368694
350,18, 10, 1.895535
351,18, 11, 2.242587
352,18, 12, 4.135611
353,18, 13, 4.645393
354,18, 14, 2.689805
355,18, 15, 0.005579
356,18, 16, 0.284806
357,18, 17, 1.288117
358,18, 18, 1.593548
359,18, 19, 0.692908
360,19, 0, 4.639651
361,19, 1, 2.613192
362,19, 2, 0.495575
363,19, 3, 0.822358
364,19, 4, 4.696158
365,19, 5, 6.130696
366,19, 6, 7.404280
367,19, 7, 6.320217
368,19, 8, 2.542863
369,19, 9, 0.368476
370,19, 10, 1.947299
371,19, 11, 2.266575
372,19, 12, 4.135449
373,19, 13, 4.760816
374,19, 14, 2.689302
375,19, 15, 0.011427
376,19, 16, 0.284145
377,19, 17, 1.320481
378,19, 18, 1.597478
379,19, 19, 0.694052
380,20, 0, 4.735009
381,20, 1, 2.612988
382,20, 2, 0.494747
383,20, 3, 0.838980
384,20, 4, 4.818105
385,20, 5, 6.133161
386,20, 6, 7.409690
387,20, 7, 6.423168
388,20, 8, 2.567281
389,20, 9, 0.368277
390,20, 10, 1.996156
391,20, 11, 2.287589
392,20, 12, 4.135307
393,20, 13, 4.866035
394,20, 14, 2.688844
395,20, 15, 0.016838
396,20, 16, 0.283544
397,20, 17, 1.350278
398,20, 18, 1.600538
399,20, 19, 0.694897
400,21, 0, 4.826420
401,21, 1, 2.612792
402,21, 2, 0.492448
403,21, 3, 0.854141
404,21, 4, 4.931041
405,21, 5, 6.135037
406,21, 6, 7.413767
407,21, 7, 6.518376
408,21, 8, 2.589715
409,21, 9, 0.368095
410,21, 10, 2.042355
411,21, 11, 2.305985
412,21, 12, 4.135181
413,21, 13, 4.961913
414,21, 14, 2.688426
415,21, 15, 0.021835
416,21, 16, 0.282997
417,21, 17, 1.377701
418,21, 18, 1.602908
419,21, 19, 0.695517
420,22, 0, 4.914246
421,22, 1, 2.612605
422,22, 2, 0.488807
423,22, 3, 0.868033
424,22, 4, 4.047955
425,22, 5, 6.137125
426,22, 6, 7.416849
427,22, 7, 6.606535
428,22, 8, 2.610321
429,22, 9, 0.367927
430,22, 10, 2.073781
431,22, 11, 2.322181
432,22, 12, 4.135073
433,22, 13, 4.961908
434,22, 14, 2.261122
435,22, 15, 0.031347
436,22, 16, 0.282614
437,22, 17, 1.402967
438,22, 18, 1.604735
439,22, 19, 0.695970
440,23, 0, 4.998816
441,23, 1, 2.612424
442,23, 2, 0.483941
443,23, 3, 0.880826
444,23, 4, 4.127417
445,23, 5, 6.138200
446,23, 6, 7.419162
447,23, 7, 6.688271
448,23, 8, 2.629244
449,23, 9, 0.367773
450,23, 10, 2.102964
451,23, 11, 2.336355
452,23, 12, 4.134978
453,23, 13, 5.049234
454,23, 14, 2.260740
455,23, 15, 0.036218
456,23, 16, 0.282102
457,23, 17, 1.426146
458,23, 18, 1.606130
459,23, 19, 0.696297
460,24, 0, 5.080429
461,24, 1, 2.612249
462,24, 2, 0.477959
463,24, 3, 0.892672
464,24, 4, 4.200726
465,24, 5, 6.138991
466,24, 6, 7.420903
467,24, 7, 6.764160
468,24, 8, 2.646620
469,24, 9, 0.367633
470,24, 10, 2.130094
471,24, 11, 2.348755
472,24, 12, 4.134894
473,24, 13, 5.128744
474,24, 14, 2.260391
475,24, 15, 0.040780
476,24, 16, 0.281628
477,24, 17, 1.447452
478,24, 18, 1.607186
479,24, 19, 0.696532
480,25, 0, 5.159357
481,25, 1, 2.612081
482,25, 2, 0.470958
483,25, 3, 0.903700
484,25, 4, 4.268399
485,25, 5, 6.139560
486,25, 6, 7.422214
487,25, 7, 6.834722
488,25, 8, 2.662573
489,25, 9, 0.367503
490,25, 10, 2.155344
491,25, 11, 2.359597
492,25, 12, 4.134820
493,25, 13, 5.201111
494,25, 14, 2.260074
495,25, 15, 0.045053
496,25, 16, 0.281189
497,25, 17, 1.467031
498,25, 18, 1.607976
499,25, 19, 0.696698
500,26, 0, 5.235849
501,26, 1, 2.611917
502,26, 2, 0.463027
503,26, 3, 0.914027
504,26, 4, 4.287170
505,26, 5, 6.140400
506,26, 6, 7.299249
507,26, 7, 6.900609
508,26, 8, 2.677223
509,26, 9, 0.367385
510,26, 10, 2.180879
511,26, 11, 2.369059
512,26, 12, 4.134756
513,26, 13, 5.201108
514,26, 14, 2.260074
515,26, 15, 0.049667
516,26, 16, 0.280754
517,26, 17, 1.485008
518,26, 18, 1.608558
519,26, 19, 0.699211
520,27, 0, 5.310133
521,27, 1, 2.611759
522,27, 2, 0.454250
523,27, 3, 0.923752
524,27, 4, 4.302391
525,27, 5, 6.141159
526,27, 6, 7.151100
527,27, 7, 6.962060
528,27, 8, 2.690670
529,27, 9, 0.367277
530,27, 10, 2.207087
531,27, 11, 2.377306
532,27, 12, 4.134698
533,27, 13, 5.201107
534,27, 14, 2.260074
535,27, 15, 0.054463
536,27, 16, 0.280306
537,27, 17, 1.501505
538,27, 18, 1.608977
539,27, 19, 0.703670
540,28, 0, 5.382413
541,28, 1, 2.611604
542,28, 2, 0.444700
543,28, 3, 0.932963
544,28, 4, 2.419311
545,28, 5, 6.142608
546,28, 6, 6.661659
547,28, 7, 7.019420
548,28, 8, 2.695328
549,28, 9, 0.367234
550,28, 10, 2.189431
551,28, 11, 2.384852
552,28, 12, 4.134655
553,28, 13, 5.201105
554,28, 14, 2.260074
555,28, 15, 0.045402
556,28, 16, 0.281156
557,28, 17, 1.507733
558,28, 18, 1.609486
559,28, 19, 0.709049
560,29, 0, 5.452880
561,29, 1, 2.611454
562,29, 2, 0.434447
563,29, 3, 0.923875
564,29, 4, 2.365871
565,29, 5, 6.143680
566,29, 6, 6.682911
567,29, 7, 7.072954
568,29, 8, 2.699599
569,29, 9, 0.367195
570,29, 10, 2.174399
571,29, 11, 2.368433
572,29, 12, 4.134761
573,29, 13, 5.201108
574,29, 14, 2.260074
575,29, 15, 0.028028
576,29, 16, 0.282835
577,29, 17, 1.513764
578,29, 18, 1.609896
579,29, 19, 0.713107
580,30, 0, 5.521703
581,30, 1, 2.611307
582,30, 2, 0.423552
583,30, 3, 0.916629
584,30, 4, 2.314854
585,30, 5, 6.144637
586,30, 6, 6.698925
587,30, 7, 7.123168
588,30, 8, 2.703520
589,30, 9, 0.367160
590,30, 10, 2.161902
591,30, 11, 2.354064
592,30, 12, 4.134853
593,30, 13, 5.201112
594,30, 14, 2.260074
595,30, 15, 0.011666
596,30, 16, 0.284487
597,30, 17, 1.519339
598,30, 18, 1.610217
599,30, 19, 0.716164
600,31, 0, 5.589040
601,31, 1, 2.611163
602,31, 2, 0.412072
603,31, 3, 0.911000
604,31, 4, 2.266103
605,31, 5, 6.145500
606,31, 6, 6.710979
607,31, 7, 7.170355
608,31, 8, 2.707119
609,31, 9, 0.367127
610,31, 10, 2.151855
611,31, 11, 2.341482
612,31, 12, 4.134933
613,31, 13, 5.201115
614,31, 14, 2.260074
615,31, 15, -0.003726
616,31, 16, 0.286116
617,31, 17, 1.524496
618,31, 18, 1.610467
619,31, 19, 0.718464
620,32, 0, 5.655035
621,32, 1, 2.611022
622,32, 2, 0.400061
623,32, 3, 0.906792
624,32, 4, 2.219464
625,32, 5, 6.146283
626,32, 6, 6.720048
627,32, 7, 7.214783
628,32, 8, 2.710423
629,32, 9, 0.367097
630,32, 10, 2.144186
631,32, 11, 2.330458
632,32, 12, 4.135004
633,32, 13, 5.201118
634,32, 14, 2.260074
635,32, 15, -0.018184
636,32, 16, 0.287728
637,32, 17, 1.529269
638,32, 18, 1.610662
639,32, 19, 0.720193
640,33, 0, 5.719817
641,33, 1, 2.610884
642,33, 2, 0.387565
643,33, 3, 0.903835
644,33, 4, 2.174780
645,33, 5, 6.147002
646,33, 6, 6.726868
647,33, 7, 7.256696
648,33, 8, 2.713456
649,33, 9, 0.367069
650,33, 10, 2.138822
651,33, 11, 2.320795
652,33, 12, 4.135065
653,33, 13, 5.201119
654,33, 14, 2.260074
655,33, 15, -0.031735
656,33, 16, 0.289328
657,33, 17, 1.533692
658,33, 18, 1.610813
659,33, 19, 0.721491
660,34, 0, 5.783505
661,34, 1, 2.610748
662,34, 2, 0.374629
663,34, 3, 0.901982
664,34, 4, 2.131899
665,34, 5, 6.147666
666,34, 6, 6.731995
667,34, 7, 7.296319
668,34, 8, 2.716241
669,34, 9, 0.367044
670,34, 10, 2.135705
671,34, 11, 2.312318
672,34, 12, 4.135118
673,34, 13, 5.201121
674,34, 14, 2.260074
675,34, 15, -0.044398
676,34, 16, 0.290924
677,34, 17, 1.537795
678,34, 18, 1.610931
679,34, 19, 0.722467
680,35, 0, 5.846210
681,35, 1, 2.610615
682,35, 2, 0.361292
683,35, 3, 0.901103
684,35, 4, 2.090660
685,35, 5, 6.148286
686,35, 6, 6.735849
687,35, 7, 7.333854
688,35, 8, 2.718796
689,35, 9, 0.367021
690,35, 10, 2.134782
691,35, 11, 2.304877
692,35, 12, 4.135165
693,35, 13, 5.201123
694,35, 14, 2.260074
695,35, 15, -0.056175
696,35, 16, 0.292523
697,35, 17, 1.541608
698,35, 18, 1.611023
699,35, 19, 0.723199
700,36, 0, 5.908029
701,36, 1, 2.610483
702,36, 2, 0.347591
703,36, 3, 0.901088
704,36, 4, 2.050900
705,36, 5, 6.148869
706,36, 6, 6.738746
707,36, 7, 7.369487
708,36, 8, 2.721143
709,36, 9, 0.367000
710,36, 10, 2.136010
711,36, 11, 2.298341
712,36, 12, 4.135205
713,36, 13, 5.201125
714,36, 14, 2.260074
715,36, 15, -0.067054
716,36, 16, 0.294135
717,36, 17, 1.545158
718,36, 18, 1.611095
719,36, 19, 0.723748
720,37, 0, 5.969056
721,37, 1, 2.610353
722,37, 2, 0.333561
723,37, 3, 0.901838
724,37, 4, 2.012447
725,37, 5, 6.149424
726,37, 6, 6.740923
727,37, 7, 7.403388
728,37, 8, 2.723296
729,37, 9, 0.366981
730,37, 10, 2.139357
731,37, 11, 2.292595
732,37, 12, 4.135240
733,37, 13, 5.201126
734,37, 14, 2.260075
735,37, 15, -0.076996
736,37, 16, 0.295771
737,37, 17, 1.548470
738,37, 18, 1.611152
739,37, 19, 0.724160
740,38, 0, 6.029372
741,38, 1, 2.610224
742,38, 2, 0.319231
743,38, 3, 0.903269
744,38, 4, 1.975110
745,38, 5, 6.149957
746,38, 6, 6.742560
747,38, 7, 7.435710
748,38, 8, 2.725274
749,38, 9, 0.366964
750,38, 10, 2.144804
751,38, 11, 2.287538
752,38, 12, 4.135269
753,38, 13, 5.201127
754,38, 14, 2.260075
755,38, 15, -0.085928
756,38, 16, 0.297446
757,38, 17, 1.551569
758,38, 18, 1.611198
759,38, 19, 0.724470
760,39, 0, 6.089056
761,39, 1, 2.610097
762,39, 2, 0.304631
763,39, 3, 0.905307
764,39, 4, 1.938676
765,39, 5, 6.150476
766,39, 6, 6.743791
767,39, 7, 7.466594
768,39, 8, 2.727089
769,39, 9, 0.366947
770,39, 10, 2.152349
771,39, 11, 2.283083
772,39, 12, 4.135295
773,39, 13, 5.201128
774,39, 14, 2.260075
775,39, 15, -0.093717
776,39, 16, 0.299179
777,39, 17, 1.554482
778,39, 18, 1.611237
779,39, 19, 0.724702
780,40, 0, 6.144616
781,40, 1, 2.609978
782,40, 2, 0.289789
783,40, 3, 0.907889
784,40, 4, 1.902887
785,40, 5, 6.150988
786,40, 6, 6.744717
787,40, 7, 7.492251
788,40, 8, 2.728772
789,40, 9, 0.366933
790,40, 10, 2.162010
791,40, 11, 2.279153
792,40, 12, 4.135317
793,40, 13, 5.201129
794,40, 14, 2.260075
795,40, 15, -0.100129
796,40, 16, 0.300998
797,40, 17, 1.557235
798,40, 18, 1.611271
799,40, 19, 0.724877
800,41, 0, 6.195743
801,41, 1, 2.609869
802,41, 2, 0.274783
803,41, 3, 0.910938
804,41, 4, 1.867413
805,41, 5, 6.151505
806,41, 6, 6.745415
807,41, 7, 7.512516
808,41, 8, 2.730338
809,41, 9, 0.366921
810,41, 10, 2.173834
811,41, 11, 2.275679
812,41, 12, 4.135335
813,41, 13, 5.201129
814,41, 14, 2.260075
815,41, 15, -0.104738
816,41, 16, 0.302947
817,41, 17, 1.559859
818,41, 18, 1.611302
819,41, 19, 0.725009
820,42, 0, 6.242786
821,42, 1, 2.609769
822,42, 2, 0.259694
823,42, 3, 0.914384
824,42, 4, 1.831785
825,42, 5, 6.152040
826,42, 6, 6.745941
827,42, 7, 7.527951
828,42, 8, 2.731794
829,42, 9, 0.366910
830,42, 10, 2.187915
831,42, 11, 2.272604
832,42, 12, 4.135351
833,42, 13, 5.201130
834,42, 14, 2.260075
835,42, 15, -0.106691
836,42, 16, 0.305100
837,42, 17, 1.562394
838,42, 18, 1.611334
839,42, 19, 0.725109
840,43, 0, 6.286067
841,43, 1, 2.609677
842,43, 2, 0.244592
843,43, 3, 0.918166
844,43, 4, 1.795256
845,43, 5, 6.152621
846,43, 6, 6.746339
847,43, 7, 7.539069
848,43, 8, 2.733150
849,43, 9, 0.366901
850,43, 10, 2.204425
851,43, 11, 2.269872
852,43, 12, 4.135364
853,43, 13, 5.201130
854,43, 14, 2.260075
855,43, 15, -0.103960
856,43, 16, 0.307612
857,43, 17, 1.564908
858,43, 18, 1.611371
859,43, 19, 0.725185
860,44, 0, 6.325882
861,44, 1, 2.609592
862,44, 2, 0.229539
863,44, 3, 0.922229
864,44, 4, 1.756412
865,44, 5, 6.153313
866,44, 6, 6.746643
867,44, 7, 7.546336
868,44, 8, 2.734412
869,44, 9, 0.366893
870,44, 10, 2.223709
871,44, 11, 2.267438
872,44, 12, 4.135374
873,44, 13, 5.201131
874,44, 14, 2.260075
875,44, 15, -0.089416
876,44, 16, 0.310944
877,44, 17, 1.567575
878,44, 18, 1.611422
879,44, 19, 0.725246
880,45, 0, 6.362509
881,45, 1, 2.609514
882,45, 2, 0.214590
883,45, 3, 0.926527
884,45, 4, 0.455248
885,45, 5, 6.154050
886,45, 6, 6.746875
887,45, 7, 7.550174
888,45, 8, 2.735588
889,45, 9, 0.366886
890,45, 10, 2.246719
891,45, 11, 2.265253
892,45, 12, 4.135381
893,45, 13, 5.201131
894,45, 14, 2.260075
895,45, 15, -0.021590
896,45, 16, 0.316965
897,45, 17, 1.571058
898,45, 18, 1.611524
899,45, 19, 0.725300
900,46, 0, 6.396198
901,46, 1, 2.609443
902,46, 2, 0.199793
903,46, 3, 0.931019
904,46, 4, 0.462196
905,46, 5, 6.153813
906,46, 6, 6.747035
907,46, 7, 7.550967
908,46, 8, 2.736684
909,46, 9, 0.366880
910,46, 10, 2.294488
911,46, 11, 2.263111
912,46, 12, 4.135383
913,46, 13, 5.290037
914,46, 14, 2.259715
915,46, 15, -0.030129
916,46, 16, 0.316146
917,46, 17, 1.572033
918,46, 18, 1.611494
919,46, 19, 0.725325
920,47, 0, 6.427183
921,47, 1, 2.609377
922,47, 2, 0.185189
923,47, 3, 0.935671
924,47, 4, 0.468936
925,47, 5, 6.153584
926,47, 6, 6.747154
927,47, 7, 7.549065
928,47, 8, 2.737707
929,47, 9, 0.366875
930,47, 10, 2.340655
931,47, 11, 2.261198
932,47, 12, 4.135383
933,47, 13, 5.363611
934,47, 14, 2.259406
935,47, 15, -0.036520
936,47, 16, 0.315495
937,47, 17, 1.572962
938,47, 18, 1.611467
939,47, 19, 0.725344
940,48, 0, 6.455680
941,48, 1, 2.609316
942,48, 2, 0.170815
943,48, 3, 0.940452
944,48, 4, 0.475475
945,48, 5, 6.153360
946,48, 6, 6.747242
947,48, 7, 7.544783
948,48, 8, 2.738661
949,48, 9, 0.366872
950,48, 10, 2.385276
951,48, 11, 2.259485
952,48, 12, 4.135382
953,48, 13, 5.426929
954,48, 14, 2.259134
955,48, 15, -0.041714
956,48, 16, 0.314948
957,48, 17, 1.573832
958,48, 18, 1.611441
959,48, 19, 0.725357
960,49, 0, 6.481888
961,49, 1, 2.609261
962,49, 2, 0.156703
963,49, 3, 0.945337
964,49, 4, 0.481819
965,49, 5, 6.153144
966,49, 6, 6.747307
967,49, 7, 7.538404
968,49, 8, 2.739552
969,49, 9, 0.366869
970,49, 10, 2.428405
971,49, 11, 2.257951
972,49, 12, 4.135381
973,49, 13, 5.482324
974,49, 14, 2.258892
975,49, 15, -0.046086
976,49, 16, 0.314476
977,49, 17, 1.574641
978,49, 18, 1.611418
979,49, 19, 0.725367
980,50, 0, 6.505988
981,50, 1, 2.609209
982,50, 2, 0.142878
983,50, 3, 0.950304
984,50, 4, 0.487973
985,50, 5, 6.152935
986,50, 6, 6.747355
987,50, 7, 7.530184
988,50, 8, 2.740385
989,50, 9, 0.366866
990,50, 10, 2.470093
991,50, 11, 2.256574
992,50, 12, 4.135378
993,50, 13, 5.531225
994,50, 14, 2.258675
995,50, 15, -0.049839
996,50, 16, 0.314064
997,50, 17, 1.575390
998,50, 18, 1.611397
999,50, 19, 0.725373
1000,51, 0, 6.528149
1001,51, 1, 2.609162
1002,51, 2, 0.129364
1003,51, 3, 0.955336
1004,51, 4, 0.493943
1005,51, 5, 6.152732
1006,51, 6, 6.747391
1007,51, 7, 7.520356
1008,51, 8, 2.741164
1009,51, 9, 0.366864
1010,51, 10, 2.510392
1011,51, 11, 2.255336
1012,51, 12, 4.135376
1013,51, 13, 5.574641
1014,51, 14, 2.258481
1015,51, 15, -0.053100
1016,51, 16, 0.313701
1017,51, 17, 1.576082
1018,51, 18, 1.611377
1019,51, 19, 0.725377
1020,52, 0, 6.548527
1021,52, 1, 2.609119
1022,52, 2, 0.116181
1023,52, 3, 0.960418
1024,52, 4, 0.499734
1025,52, 5, 6.152537
1026,52, 6, 6.747417
1027,52, 7, 7.509127
1028,52, 8, 2.741892
1029,52, 9, 0.366863
1030,52, 10, 2.549350
1031,52, 11, 2.254221
1032,52, 12, 4.135373
1033,52, 13, 5.613336
1034,52, 14, 2.258307
1035,52, 15, -0.055957
1036,52, 16, 0.313379
1037,52, 17, 1.576720
1038,52, 18, 1.611358
1039,52, 19, 0.725380
1040,53, 0, 6.567264
1041,53, 1, 2.609079
1042,53, 2, 0.103345
1043,53, 3, 0.965539
1044,53, 4, 0.505352
1045,53, 5, 6.152348
1046,53, 6, 6.747435
1047,53, 7, 7.496679
1048,53, 8, 2.742574
1049,53, 9, 0.366863
1050,53, 10, 2.587013
1051,53, 11, 2.253214
1052,53, 12, 4.135370
1053,53, 13, 5.647917
1054,53, 14, 2.258150
1055,53, 15, -0.058475
1056,53, 16, 0.313094
1057,53, 17, 1.577309
1058,53, 18, 1.611341
1059,53, 19, 0.725381
1060,54, 0, 6.584491
1061,54, 1, 2.609042
1062,54, 2, 0.090870
1063,54, 3, 0.970690
1064,54, 4, 0.510803
1065,54, 5, 6.152165
1066,54, 6, 6.747449
1067,54, 7, 7.483180
1068,54, 8, 2.743214
