iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
442,13, 15, 14, 0.000000, 0.000000, 0
443,13, 16, 3, 0.000000, 0.000000, 0
444,13, 17, 5, 0.000000, 0.000000, 0
445,13, 18, 8, 0.091863, 0.040098, 1
446,13, 19, 3, 0.125428, 0.113330, 1
447,14, 2, 1, 0.298115, 0.311429, 1
448,14, 5, 2, 0.031952, 0.019507, 1
449,14, 5, 3, 0.160219, 0.180264, 1
450,14, 4, 0, 0.000000, 0.000000, 0
451,14, 19, 5, 0.184626, 0.192644, 1
452,14, 6, 2, 0.147234, 0.210379, 1
453,14, 7, 1, 0.000000, 0.000000, 0
454,14, 16, 8, 0.000000, 0.000000, 0
455,14, 9, 1, 0.004043, 0.000000, 0
456,14, 11, 10, 0.200393, 0.198699, 1
457,14, 11, 3, 0.000000, 0.000000, 0
458,14, 12, 1, 0.007460, 0.000000, 0
459,14, 13, 3, 0.000000, 0.000000, 0
460,14, 14, 13, 0.240966, 0.195049, 1
461,14, 15, 14, 0.000000, 0.000000, 0
462,14, 16, 3, 0.000000, 0.000000, 0
463,14, 17, 5, 0.000000, 0.000000, 0
464,14, 18, 8, 0.040098, 0.000000, 1
465,14, 19, 3, 0.113330, 0.069645, 1
466,15, 2, 1, 0.311429, 0.311936, 1
467,15, 5, 2, 0.019507, 0.003940, 1
468,15, 9, 3, 0.300000, 0.265047, 1
469,15, 4, 0, 0.000000, 0.000000, 0
470,15, 19, 5, 0.192644, 0.207795, 1
471,15, 6, 3, 0.000000, 0.002043, 1
472,15, 7, 2, 0.075210, 0.088738, 1
473,15, 8, 5, 0.000000, 0.024515, 1
474,15, 9, 1, 0.004043, 0.000000, 0
475,15, 11, 10, 0.198699, 0.197344, 1
476,15, 11, 3, 0.000000, 0.000000, 0
477,15, 12, 1, 0.007460, 0.000000, 0
478,15, 13, 3, 0.000000, 0.000000, 0
479,15, 14, 1, 0.228143, 0.191409, 1
480,15, 15, 14, 0.000000, 0.000000, 0
481,15, 16, 3, 0.000000, 0.000000, 0
482,15, 17, 5, 0.000000, 0.000000, 0
483,15, 18, 14, 0.310378, 0.266974, 1
484,15, 19, 3, 0.069645, 0.041281, 1
485,16, 3, 0, 0.704900, 0.719513, 1
486,16, 2, 1, 0.311936, 0.312750, 1
487,16, 5, 2, 0.003940, 0.000000, 0
488,16, 9, 3, 0.265047, 0.239432, 1
489,16, 4, 0, 0.000000, 0.000000, 0
490,16, 19, 5, 0.207795, 0.225589, 1
491,16, 6, 0, 0.000000, 0.000000, 0
492,16, 7, 1, 0.000000, 0.000000, 0
493,16, 16, 8, 0.000000, 0.000000, 0
494,16, 9, 1, 0.004043, 0.003636, 1
495,16, 11, 10, 0.197344, 0.196260, 1
496,16, 11, 3, 0.000000, 0.000000, 0
497,16, 12, 1, 0.007460, 0.000000, 0
498,16, 13, 3, 0.000000, 0.000000, 0
499,16, 14, 1, 0.191409, 0.170702, 1
500,16, 15, 14, 0.000000, 0.000000, 0
501,16, 16, 3, 0.000000, 0.000000, 0
502,16, 17, 5, 0.000000, 0.000000, 0
503,16, 18, 11, 0.294892, 0.260174, 1
504,16, 19, 3, 0.041281, 0.020791, 1
505,17, 3, 0, 0.719513, 0.727893, 1
506,17, 2, 1, 0.312750, 0.313400, 1
507,17, 5, 2, 0.003940, 0.000000, 0
508,17, 8, 3, 0.019845, 0.041777, 1
509,17, 4, 0, 0.000000, 0.000000, 0
510,17, 19, 5, 0.225589, 0.243922, 1
511,17, 6, 0, 0.000000, 0.000000, 0
512,17, 7, 1, 0.000000, 0.000000, 0
513,17, 16, 8, 0.000000, 0.000000, 0
514,17, 9, 1, 0.003636, 0.007321, 1
515,17, 11, 10, 0.196260, 0.202337, 1
516,17, 11, 3, 0.000000, 0.000000, 0
517,17, 12, 1, 0.007460, 0.000409, 1
518,17, 13, 3, 0.000000, 0.000000, 0
519,17, 14, 13, 0.195049, 0.178483, 1
520,17, 15, 14, 0.000000, 0.000000, 0
521,17, 16, 3, 0.000000, 0.000000, 0
522,17, 17, 5, 0.000000, 0.000000, 0
523,17, 18, 7, 0.411595, 0.434850, 1
524,17, 19, 3, 0.020791, 0.000000, 0
525,18, 2, 1, 0.313400, 0.313921, 1
526,18, 5, 2, 0.003940, 0.000000, 0
527,18, 9, 3, 0.239432, 0.216976, 1
528,18, 4, 0, 0.000000, 0.000000, 0
529,18, 19, 5, 0.243922, 0.258588, 1
530,18, 6, 0, 0.000000, 0.000000, 0
531,18, 7, 1, 0.000000, 0.000000, 0
532,18, 16, 8, 0.000000, 0.000000, 0
533,18, 9, 1, 0.007321, 0.011576, 1
534,18, 11, 10, 0.202337, 0.207198, 1
535,18, 11, 3, 0.000000, 0.000000, 0
536,18, 12, 1, 0.000409, 0.000000, 0
537,18, 13, 3, 0.000000, 0.002036, 1
538,18, 14, 9, 0.000000, 0.016748, 1
539,18, 15, 14, 0.000000, 0.000000, 0
540,18, 16, 3, 0.000000, 0.000000, 0
541,18, 17, 5, 0.000000, 0.000000, 0
542,18, 18, 7, 0.434850, 0.453355, 1
543,18, 19, 0, 0.000000, 0.000000, 0
544,19, 4, 0, 0.000000, 0.004407, 1
545,19, 2, 1, 0.313921, 0.314337, 1
546,19, 5, 2, 0.003940, 0.000000, 0
547,19, 8, 3, 0.041777, 0.063408, 1
548,19, 4, 0, 0.004407, 0.007933, 1
549,19, 19, 5, 0.258588, 0.280319, 1
550,19, 6, 0, 0.000000, 0.000000, 0
551,19, 7, 1, 0.000000, 0.000000, 0
552,19, 16, 8, 0.000000, 0.000000, 0
553,19, 9, 1, 0.011576, 0.014896, 1
554,19, 11, 10, 0.207198, 0.211087, 1
555,19, 11, 3, 0.000000, 0.000000, 0
556,19, 12, 1, 0.000409, 0.000000, 0
