round, agentid, gamma, isgreedy, P
0, 20, 10.169362, 1, 1001100000001010100010110100100100011000110101011110000000100110100011000001111110011100001000111000
0, 21, 10.156487, 1, 0110011010001101010011011100111001001001011010100010100100000001011010110110100010100100110110011010
0, 22, 9.811784, 1, 0000001100011110100000011101000010101011110100011001111101111110000000011110101110111110000110011011
0, 23, 10.074627, 1, 1000010000101111001111100011101000010110101010000100100111111001000010111001001010010111011101011101
0, 24, 9.930854, 1, 1110110010100010110100000001110000110011001000010101000100101011100000000100101110001111111101010011
0, 25, 9.832868, 1, 0111101001110001011010001011101101110011100010001111111101100001001111011000101100110001000110110000
0, 26, 9.355639, 1, 1010101111110011010101001010101101010001011010001101110101001001111111101001001101101010010110010000
0, 27, 10.247848, 1, 1001011001111000000101001101111111111100010100000001110010101110011101100001110110100111100011100011
0, 28, 9.395323, 1, 1000011001110101110001011111010111100001110010011111100000111000001001000100001100110010010100011111
0, 29, 9.811991, 1, 0101000010101011011001110111101110110010010001101101000001000010011011111000000010100001101000010101
0, 30, 9.608121, 1, 0110111001000011110001110010110001010000001011010110000101010101101110101110110001011001001001001000
0, 31, 10.074025, 1, 1011010001001111101110010000100111110010000111101100011011111110000001110010001001001101010011001111
0, 32, 10.488109, 1, 1100010011000001100000010101011101101101101000100001000010000000001110011000010110000100110100010111
0, 33, 9.896020, 1, 1111111011011001010101001010100111101101111100010010011110001000010111101101101111000101110101110110
0, 34, 10.011664, 1, 1110011111010111000001110010000011011111011100001000001010100110110011010011011101011011101100101101
0, 35, 9.381712, 1, 0001101011001111111010111110011101110111111000110001010110100100001011010010100011011000101100101110
0, 36, 10.348417, 1, 0100110111101001000000000110000001111011011011001111111000111001111100001110111110110100000111001001
0, 37, 10.448537, 1, 1011011010110101100111100110010010110101100111101010000100000010010000100000000010110101010100001110
0, 38, 9.731551, 1, 0111001010101111011110100001110010101111000101010110101110010000110101111011100011011010110110111010
0, 39, 9.997769, 1, 1111110110010100011001011110001110000000110001010011011110001000011011000111100101000101101100101001
0, 40, 9.628196, 1, 1011010001110101101001000000001001011010001100101111000000111001011000101001110000111000001001010000
0, 41, 9.763105, 1, 0001000100111100100101100111010011011101000101001111011000000011101111110111101011011100110111001011
0, 42, 10.369569, 1, 0011100001100010101110001001001100111010001101000001100011101100110111101111000011010010100000011011
0, 43, 10.027487, 1, 1110100000010001110111100001100011110000100111011000001101111110100000010111011111001110011111100000
0, 44, 9.972906, 1, 1010101010010101101111111100111110101011011101100100000000100111000111011110110010100100100010100110
0, 45, 10.380672, 1, 1010001011110010011110100000111110100110111000001100110110100000110001100100111011110101101001110111
0, 46, 9.953365, 1, 0101100110011111000010101010111100010111010111101011001110001110101100110010101011100001101001000000
0, 47, 10.354621, 1, 1100110100100101111111100001111010010000000001100011000001011010001100101110111110101000000111111101
0, 48, 10.323136, 1, 1000010101101110001010100010100010111101101111010010010110111110110100110100101100110110110000101111
0, 49, 10.047153, 1, 0010010010100111000010001101100001101100011001101110110101101100110100011100001001011100011110010100
0, 50, 9.870596, 1, 0000011111101011101110000000001000010000110110100100101100000010100011010101011100100111010110010110
0, 51, 9.820501, 1, 0010000110110000100000011000011000110111111101001011000000000010001101010100000010000110011000101010
0, 52, 9.556300, 1, 1110011011011101100001000001111011100111110101101000100110010101101011100001100010111001100001100000
0, 53, 9.693217, 1, 1101111000001110000001111011110010001000100011011010101100011100010000001011111000100111110001011111
0, 54, 9.825624, 1, 0110010000010101001011111100011111000110000001110001101011111111000000010100101111110001110111111000
0, 55, 9.714592, 1, 0101010100111000010100111001111000100110001101010111111000001110100111010011000001010001001110100010
0, 56, 10.125579, 1, 1011000000100001110011101110111001111100010001011001110000000000110100100000100111010100000111000101
0, 57, 10.282476, 1, 0000011101000101001111000011111110010011011101000001011011011100110110010101101110001111101100110001
0, 58, 9.724876, 1, 0000011001110001111110100100101001001011000111010111101110101110100001110100111111001110111000010001
0, 59, 9.703594, 1, 1110100000011011011010101001100101010111010010010010001010111011010011110001001100100001000110101101
0, 60, 10.009624, 1, 0010010000110110111011111100011001001111111110000000111111101001100111111101000010100001010000010000
0, 61, 9.444426, 1, 0000000100101111001110011111110011101011101010010000100101110101111100110101100001100011110101111000
0, 62, 9.961137, 1, 1111100111100101111111100000000110111111000010110001010100010110001011110111101010101011111001000111
0, 63, 9.665456, 1, 0001101101010000100010110111011100110101110001101100011011011011100011011100111010011111100000101100
0, 64, 9.449241, 1, 0010111000110001100001001101011110001111101000110001000110011111101000110010111011011110011111110010
0, 65, 10.410877, 1, 0101011111011101100011110101100111110100010100011100100111011110111110011101011001101001001010000010
0, 66, 10.128038, 1, 1101011010011100010101110111001111000101010000111110100001000111111011111011001011010101000100010101
0, 67, 9.895356, 1, 0001111000001001000011111000100011110011001110010110010000110001101011000111110110101010111100011000
0, 68, 10.665466, 1, 1001011110001010000011110100011010010100100001110100110111101010101110001000100101110111010001000111
0, 69, 10.384633, 1, 0010011101010100000001011100101101111101101111001110010001001001111111100110110111111000000101000111
0, 70, 9.558107, 1, 1101111101101100011011001111001111111001110001110000011011010111100000000111001101110010111110111110
0, 71, 9.922212, 1, 0110100111111001011000010000111011010001100000110001011111100100011010101010111110110100101100100011
0, 72, 9.622167, 1, 0000001110010111010101100110011010100001001100010110010111110010000001011111101101010101110101001100
0, 73, 9.906653, 1, 1011101101001111100100001011100110011011000011001000110001111000011011111001001101111110101011100000
0, 74, 9.645632, 1, 1010011110000000001001001011101000000101011101101011010110100111111111110011001110001111010011101000
0, 75, 10.215261, 1, 0110111001111010111000000010101001001101011001100001011101101010000011100000101001101110110111101110
0, 76, 9.880613, 1, 1011011010100000001000110010111011111101000111100110101101111100011000001010011101110011011000100111
0, 77, 10.358615, 1, 0001100100100111000101001000100010111010001011001011100110000111101110000010010111101100011000010011
0, 78, 9.896843, 1, 1010111110011100100111000111111010111010110010000111011111010010110011111111011110000100010101001111
0, 79, 9.790800, 1, 1001001010100100011001101011001111100011111111100011110011110000110110000001001110010110100110110110
0, 80, 9.534019, 1, 0100111100011101111000111101110100111010111001111001111111100010010011111101100010101111000111001111
0, 81, 10.142529, 1, 0001000101011010000101011100000111011111000100010100001100111111110011100101011000100101111011011010
0, 82, 9.393811, 1, 0001011010001100100101001100011101100010010011001011110111011011001010111000111101001010110111010111
0, 83, 9.755847, 1, 0100011110000000011010000101111001111110110110011010000110001110001100011110100001010001100011100111
0, 84, 10.011070, 1, 0011001110001101100111101100001100011001000010000011000010001111000110001010110111110011011101001111
0, 85, 9.712633, 1, 0011011011001101100111010011011001000100111001101000000011101111001010011000001000100111101001010011
0, 86, 9.565989, 1, 0010100101011101111001001101001111000011010111011101001110111001010110110001110111011100100100110111
0, 87, 10.107481, 1, 1100110111101101111100101100001101100111101010001000101101100101111010110100001001001111111000010100
0, 88, 9.814886, 1, 1010101010001111000100101100010000011111111010111110010110000010011111100101101011011011110101010010
0, 89, 9.999090, 1, 1100110101011111001110011110001101110011011110011001111010111100110011101000111011111000101110001101
0, 90, 10.454928, 1, 1000010010101001011101101000000011010011111100110000010001110000100100001001111011000100101011011011
0, 91, 9.940167, 1, 1001010001101100111100111001001001100011001000000100001000001101110011000101001010000100101100010100
0, 92, 10.099144, 1, 0100011101001000010111010000100110101101001011101100010010111001111011011011011111101010101100010011
0, 93, 10.131345, 1, 0011110100100100100011101010100001001000101101111111100010100010100101101001010011000001010011100111
0, 94, 10.413227, 1, 0011000111010101110000110010110100111011100010011100110011010010100001110101011010000111101100100110
0, 95, 10.179536, 1, 0011011111000011110110100100001111011100100010001000110000001010100110011110111111100000101100110001
0, 96, 10.244628, 1, 0001010100100000010100101010010000001100011010001000001000100001010101001100000100101110110000011001
0, 97, 10.648281, 1, 1110110001001110100000101011000001111010101110010001011110101110100000111110100001011001010101010011
0, 98, 10.273447, 1, 0111111110110011010100100011010011110111111001101001011000001110011000011000001111011101100011100110
0, 99, 9.836086, 1, 0011110001110101101111111111000010100110101110101001010110100011101010110010101111011110100100000111
0, 100, 10.032011, 1, 1010000111010001011001101111100100010011111101110101001011111011111101010001100000000100011111001001
0, 101, 10.109484, 1, 0000011011110101110010000011001011001100111011110010000000010001110100010011100101001000010001001111
0, 102, 9.505791, 1, 1111111111100100010010010110110000110000000000110111100011100101111110101111000010111000110111000011
0, 103, 9.730775, 1, 1100100111011000110110000010000011100111100101000110101101111011101101101010000101111000110010101101
0, 104, 10.363082, 1, 0010000111011111111101111101001110111010000111011000011011101001000110111000100010100100001010111110
0, 105, 9.653533, 1, 1000001001001100101000111001110010011111101011110111100010111010000100101011010010110101011011100101
0, 106, 10.156351, 1, 0010001100111000000110010011001000000110000111000001100001000000101000101110110100000110001110011001
0, 107, 9.811655, 1, 0101000110011010100100111101010001110110101110100111001001001111011101010111101110000010011010011101
0, 108, 10.091980, 1, 1111001101110000100000110000101110111111001011110011010100011100001101001011011011111011000011010000
0, 109, 10.271983, 1, 0001000100110001101000010101101000000000011110011101010110011000110000101111100000011111101110011110
1501, 0, 9.795134, 1, 0110100011010101110100011111101001100011001001011011100111001011101111110000000001010110011010101111
1501, 1, 10.631543, 1, 0100110100111110110111000101000000111111001010101011100110011010011011010110001101110000001110110010
1501, 2, 10.111990, 1, 0101000101110010100100110100110110101010101111111010001010011011010100110100100110010111101111111000
1501, 3, 9.286715, 1, 1001000001011001110011011111001010001011010110110110111011110100010001110111110001011110101110000101
1501, 4, 9.786520, 1, 0111001111101101011011100101101110110110110100001011001010011000110010010110001011001100110110010111
1501, 5, 10.141693, 1, 0001001011001010001101111001101001010111110111011001101110000000001000100010010000010100110010101001
1501, 6, 9.913610, 1, 0100111110011001110000111111111001101111011101000000011100110001011011011001111100010111111110100110
1501, 7, 10.164962, 1, 1100101000110101010000100101000110100000111100110001111010010010100000011100110100110010101000101100
1501, 8, 9.574470, 1, 0111011110011010010101101001001110110001100100101011011011110111111011110100001000101010011010011101
1501, 9, 10.393005, 1, 0111101100101001011101000011110011010110110010100100110101110001111111101101111101101101100001111111
1501, 10, 9.903193, 1, 0100110001011010101010000100111110100111111010100010001000011011011001001100100001100010010011011110
1501, 11, 10.018595, 1, 1100111100110000000100010100011011011000100110000111010101110111010011110110101101010000001101110001
1501, 12, 10.150095, 1, 0010111001110111100110101010101111111011101110011110110000101001010011100000101010001010011110001000
1501, 13, 10.221620, 1, 1110010101100001101001111111111001011110100100010000101110001001000001110001000010100001110010111111
1501, 14, 10.114677, 1, 0111000010011100110001111010111010101101010011010010011101110011011100010100111101011000011010111010
1501, 15, 9.768774, 1, 1100000110100001110000111001010111000001110010100100001111110001101110101000110000000010110011000110
1501, 16, 9.484035, 1, 1101101111001111100000001110001010010110101111110101000110000001101110010010101011000101111100111001
1501, 17, 9.651575, 1, 0011001001011110100000100110011111011011101010111111110010100100011010001001111101010110100100110000
1501, 18, 9.895521, 1, 0101100100010001111111011010010010001111011101010000010111001011011110010100111100010011110010100010
1501, 19, 9.911640, 1, 1101001110101011111000000000100110111111101011010110000010101011110011010001100100010111110110100111
1501, 20, 10.169362, 1, 1001100000001010100010110100100100011000110101011110000000100110100011000001111110011100001000111000
1501, 21, 10.156487, 1, 0110011010001101010011011100111001001001011010100010100100000001011010110110100010100100110110011010
1501, 22, 9.811784, 1, 0000001100011110100000011101000010101011110100011001111101111110000000011110101110111110000110011011
1501, 23, 10.074627, 1, 1000010000101111001111100011101000010110101010000100100111111001000010111001001010010111011101011101
1501, 24, 9.930854, 1, 1110110010100010110100000001110000110011001000010101000100101011100000000100101110001111111101010011
1501, 25, 9.832868, 1, 0111101001110001011010001011101101110011100010001111111101100001001111011000101100110001000110110000
1501, 26, 9.355639, 1, 1010101111110011010101001010101101010001011010001101110101001001111111101001001101101010010110010000
1501, 27, 10.247848, 1, 1001011001111000000101001101111111111100010100000001110010101110011101100001110110100111100011100011
1501, 28, 9.395323, 1, 1000011001110101110001011111010111100001110010011111100000111000001001000100001100110010010100011111
1501, 29, 9.811991, 1, 0101000010101011011001110111101110110010010001101101000001000010011011111000000010100001101000010101
1501, 30, 9.608121, 1, 0110111001000011110001110010110001010000001011010110000101010101101110101110110001011001001001001000
1501, 31, 10.074025, 1, 1011010001001111101110010000100111110010000111101100011011111110000001110010001001001101010011001111
1501, 32, 10.488109, 1, 1100010011000001100000010101011101101101101000100001000010000000001110011000010110000100110100010111
1501, 33, 9.896020, 1, 1111111011011001010101001010100111101101111100010010011110001000010111101101101111000101110101110110
1501, 34, 10.011664, 1, 1110011111010111000001110010000011011111011100001000001010100110110011010011011101011011101100101101
1501, 35, 9.381712, 1, 0001101011001111111010111110011101110111111000110001010110100100001011010010100011011000101100101110
1501, 36, 10.348417, 1, 0100110111101001000000000110000001111011011011001111111000111001111100001110111110110100000111001001
1501, 37, 10.448537, 1, 1011011010110101100111100110010010110101100111101010000100000010010000100000000010110101010100001110
1501, 38, 9.731551, 1, 0111001010101111011110100001110010101111000101010110101110010000110101111011100011011010110110111010
1501, 39, 9.997769, 1, 1111110110010100011001011110001110000000110001010011011110001000011011000111100101000101101100101001
1501, 40, 9.628196, 1, 1011010001110101101001000000001001011010001100101111000000111001011000101001110000111000001001010000
1501, 41, 9.763105, 1, 0001000100111100100101100111010011011101000101001111011000000011101111110111101011011100110111001011
1501, 42, 10.369569, 1, 0011100001100010101110001001001100111010001101000001100011101100110111101111000011010010100000011011
1501, 43, 10.027487, 1, 1110100000010001110111100001100011110000100111011000001101111110100000010111011111001110011111100000
1501, 44, 9.972906, 1, 1010101010010101101111111100111110101011011101100100000000100111000111011110110010100100100010100110
1501, 45, 10.380672, 1, 1010001011110010011110100000111110100110111000001100110110100000110001100100111011110101101001110111
1501, 46, 9.953365, 1, 0101100110011111000010101010111100010111010111101011001110001110101100110010101011100001101001000000
1501, 47, 10.354621, 1, 1100110100100101111111100001111010010000000001100011000001011010001100101110111110101000000111111101
1501, 48, 10.323136, 1, 1000010101101110001010100010100010111101101111010010010110111110110100110100101100110110110000101111
1501, 49, 10.047153, 1, 0010010010100111000010001101100001101100011001101110110101101100110100011100001001011100011110010100
1501, 50, 9.870596, 1, 0000011111101011101110000000001000010000110110100100101100000010100011010101011100100111010110010110
1501, 51, 9.820501, 1, 0010000110110000100000011000011000110111111101001011000000000010001101010100000010000110011000101010
1501, 52, 9.556300, 1, 1110011011011101100001000001111011100111110101101000100110010101101011100001100010111001100001100000
1501, 53, 9.693217, 1, 1101111000001110000001111011110010001000100011011010101100011100010000001011111000100111110001011111
1501, 54, 9.825624, 1, 0110010000010101001011111100011111000110000001110001101011111111000000010100101111110001110111111000
1501, 55, 9.714592, 1, 0101010100111000010100111001111000100110001101010111111000001110100111010011000001010001001110100010
1501, 56, 10.125579, 1, 1011000000100001110011101110111001111100010001011001110000000000110100100000100111010100000111000101
1501, 57, 10.282476, 1, 0000011101000101001111000011111110010011011101000001011011011100110110010101101110001111101100110001
1501, 58, 9.724876, 1, 0000011001110001111110100100101001001011000111010111101110101110100001110100111111001110111000010001
1501, 59, 9.703594, 1, 1110100000011011011010101001100101010111010010010010001010111011010011110001001100100001000110101101
1501, 60, 10.009624, 1, 0010010000110110111011111100011001001111111110000000111111101001100111111101000010100001010000010000
1501, 61, 9.444426, 1, 0000000100101111001110011111110011101011101010010000100101110101111100110101100001100011110101111000
1501, 62, 9.961137, 1, 1111100111100101111111100000000110111111000010110001010100010110001011110111101010101011111001000111
1501, 63, 9.665456, 1, 0001101101010000100010110111011100110101110001101100011011011011100011011100111010011111100000101100
1501, 64, 9.449241, 1, 0010111000110001100001001101011110001111101000110001000110011111101000110010111011011110011111110010
1501, 65, 10.410877, 1, 0101011111011101100011110101100111110100010100011100100111011110111110011101011001101001001010000010
1501, 66, 10.128038, 1, 1101011010011100010101110111001111000101010000111110100001000111111011111011001011010101000100010101
1501, 67, 9.895356, 1, 0001111000001001000011111000100011110011001110010110010000110001101011000111110110101010111100011000
1501, 68, 10.665466, 1, 1001011110001010000011110100011010010100100001110100110111101010101110001000100101110111010001000111
1501, 69, 10.384633, 1, 0010011101010100000001011100101101111101101111001110010001001001111111100110110111111000000101000111
1501, 70, 9.558107, 1, 1101111101101100011011001111001111111001110001110000011011010111100000000111001101110010111110111110
1501, 71, 9.922212, 1, 0110100111111001011000010000111011010001100000110001011111100100011010101010111110110100101100100011
1501, 72, 9.622167, 1, 0000001110010111010101100110011010100001001100010110010111110010000001011111101101010101110101001100
1501, 73, 9.906653, 1, 1011101101001111100100001011100110011011000011001000110001111000011011111001001101111110101011100000
1501, 74, 9.645632, 1, 1010011110000000001001001011101000000101011101101011010110100111111111110011001110001111010011101000
1501, 75, 10.215261, 1, 0110111001111010111000000010101001001101011001100001011101101010000011100000101001101110110111101110
1501, 76, 9.880613, 1, 1011011010100000001000110010111011111101000111100110101101111100011000001010011101110011011000100111
1501, 77, 10.358615, 1, 0001100100100111000101001000100010111010001011001011100110000111101110000010010111101100011000010011
1501, 78, 9.896843, 1, 1010111110011100100111000111111010111010110010000111011111010010110011111111011110000100010101001111
1501, 79, 9.790800, 1, 1001001010100100011001101011001111100011111111100011110011110000110110000001001110010110100110110110
1501, 80, 9.534019, 1, 0100111100011101111000111101110100111010111001111001111111100010010011111101100010101111000111001111
1501, 81, 10.142529, 1, 0001000101011010000101011100000111011111000100010100001100111111110011100101011000100101111011011010
1501, 82, 9.393811, 1, 0001011010001100100101001100011101100010010011001011110111011011001010111000111101001010110111010111
1501, 83, 9.755847, 1, 0100011110000000011010000101111001111110110110011010000110001110001100011110100001010001100011100111
1501, 84, 10.011070, 1, 0011001110001101100111101100001100011001000010000011000010001111000110001010110111110011011101001111
1501, 85, 9.712633, 1, 0011011011001101100111010011011001000100111001101000000011101111001010011000001000100111101001010011
1501, 86, 9.565989, 1, 0010100101011101111001001101001111000011010111011101001110111001010110110001110111011100100100110111
1501, 87, 10.107481, 1, 1100110111101101111100101100001101100111101010001000101101100101111010110100001001001111111000010100
1501, 88, 9.814886, 1, 1010101010001111000100101100010000011111111010111110010110000010011111100101101011011011110101010010
1501, 89, 9.999090, 1, 1100110101011111001110011110001101110011011110011001111010111100110011101000111011111000101110001101
1501, 90, 10.454928, 1, 1000010010101001011101101000000011010011111100110000010001110000100100001001111011000100101011011011
1501, 91, 9.940167, 1, 1001010001101100111100111001001001100011001000000100001000001101110011000101001010000100101100010100
1501, 92, 10.099144, 1, 0100011101001000010111010000100110101101001011101100010010111001111011011011011111101010101100010011
1501, 93, 10.131345, 1, 0011110100100100100011101010100001001000101101111111100010100010100101101001010011000001010011100111
1501, 94, 10.413227, 1, 0011000111010101110000110010110100111011100010011100110011010010100001110101011010000111101100100110
1501, 95, 10.179536, 1, 0011011111000011110110100100001111011100100010001000110000001010100110011110111111100000101100110001
1501, 96, 10.244628, 1, 0001010100100000010100101010010000001100011010001000001000100001010101001100000100101110110000011001
1501, 97, 10.648281, 1, 1110110001001110100000101011000001111010101110010001011110101110100000111110100001011001010101010011
1501, 98, 10.273447, 1, 0111111110110011010100100011010011110111111001101001011000001110011000011000001111011101100011100110
1501, 99, 9.836086, 1, 0011110001110101101111111111000010100110101110101001010110100011101010110010101111011110100100000111
1501, 100, 10.032011, 1, 1010000111010001011001101111100100010011111101110101001011111011111101010001100000000100011111001001
1501, 101, 10.109484, 1, 0000011011110101110010000011001011001100111011110010000000010001110100010011100101001000010001001111
1501, 102, 9.505791, 1, 1111111111100100010010010110110000110000000000110111100011100101111110101111000010111000110111000011
1501, 103, 9.730775, 1, 1100100111011000110110000010000011100111100101000110101101111011101101101010000101111000110010101101
1501, 104, 10.363082, 1, 0010000111011111111101111101001110111010000111011000011011101001000110111000100010100100001010111110
1501, 105, 9.653533, 1, 1000001001001100101000111001110010011111101011110111100010111010000100101011010010110101011011100101
1501, 106, 10.156351, 1, 0010001100111000000110010011001000000110000111000001100001000000101000101110110100000110001110011001
1501, 107, 9.811655, 1, 0101000110011010100100111101010001110110101110100111001001001111011101010111101110000010011010011101
1501, 108, 10.091980, 1, 1111001101110000100000110000101110111111001011110011010100011100001101001011011011111011000011010000
1501, 109, 10.271983, 1, 0001000100110001101000010101101000000000011110011101010110011000110000101111100000011111101110011110
