iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
442,13, 12, 10, 1.380158, 1.350876, 1
443,13, 13, 8, 0.617461, 0.649261, 1
444,13, 14, 7, 0.596056, 0.543875, 1
445,13, 15, 8, 1.025546, 0.940381, 1
446,13, 16, 9, 0.399374, 0.305359, 1
447,13, 17, 9, 0.644432, 0.640495, 1
448,13, 18, 10, 0.636322, 0.645824, 1
449,13, 19, 8, 0.133324, 0.129103, 1
450,14, 10, 0, 1.075378, 1.056030, 1
451,14, 8, 1, 0.979209, 0.996317, 1
452,14, 10, 2, 1.119586, 1.162384, 1
453,14, 11, 3, 0.781141, 0.745099, 1
454,14, 9, 4, 0.505635, 0.441358, 1
455,14, 10, 5, 1.359042, 1.258274, 1
456,14, 9, 6, 0.489469, 0.555467, 1
457,14, 9, 7, 1.064148, 1.121724, 1
458,14, 9, 8, 1.642775, 1.636209, 1
459,14, 14, 9, 1.197692, 1.015287, 1
460,14, 10, 9, 1.224911, 1.330402, 1
461,14, 11, 9, 1.856476, 1.894211, 1
462,14, 12, 10, 1.350876, 1.332975, 1
463,14, 13, 8, 0.649261, 0.670671, 1
464,14, 14, 9, 1.015287, 0.884638, 1
465,14, 15, 8, 0.940381, 0.888722, 1
466,14, 16, 9, 0.305359, 0.275765, 1
467,14, 17, 9, 0.640495, 0.645409, 1
468,14, 18, 10, 0.645824, 0.648447, 1
469,14, 19, 8, 0.129103, 0.130740, 1
470,15, 10, 0, 1.056030, 1.044542, 1
471,15, 8, 1, 0.996317, 1.009636, 1
472,15, 9, 2, 0.785745, 0.737192, 1
473,15, 11, 3, 0.745099, 0.718626, 1
474,15, 9, 4, 0.441358, 0.416952, 1
475,15, 10, 5, 1.258274, 1.200602, 1
476,15, 11, 6, 1.475062, 1.409641, 1
477,15, 9, 7, 1.121724, 1.176351, 1
478,15, 9, 8, 1.636209, 1.645729, 1
479,15, 15, 9, 0.624390, 0.474750, 1
480,15, 10, 1, 1.279685, 1.459524, 1
481,15, 11, 9, 1.894211, 1.941974, 1
482,15, 12, 10, 1.332975, 1.310207, 1
483,15, 13, 8, 0.670671, 0.683299, 1
484,15, 14, 9, 0.884638, 0.806261, 1
485,15, 15, 8, 0.888722, 0.856116, 1
486,15, 16, 9, 0.275765, 0.272161, 1
487,15, 17, 9, 0.645409, 0.655286, 1
488,15, 18, 10, 0.648447, 0.640989, 1
489,15, 19, 8, 0.130740, 0.130215, 1
490,16, 10, 0, 1.044542, 1.028619, 1
491,16, 8, 1, 1.009636, 1.018076, 1
492,16, 9, 2, 0.737192, 0.712533, 1
493,16, 11, 3, 0.718626, 0.702332, 1
494,16, 9, 4, 0.416952, 0.409707, 1
495,16, 10, 5, 1.200602, 1.157057, 1
496,16, 11, 6, 1.409641, 1.357757, 1
497,16, 8, 7, 1.036329, 1.195379, 1
498,16, 9, 8, 1.645729, 1.664346, 1
499,16, 19, 9, 0.719352, 0.861237, 1
500,16, 11, 10, 1.202208, 1.273374, 1
501,16, 11, 9, 1.941974, 1.969830, 1
502,16, 12, 10, 1.310207, 1.298103, 1
503,16, 13, 8, 0.683299, 0.677776, 1
504,16, 14, 9, 0.806261, 0.746745, 1
505,16, 15, 8, 0.856116, 0.822373, 1
506,16, 16, 9, 0.272161, 0.265454, 1
507,16, 17, 9, 0.655286, 0.654043, 1
508,16, 18, 10, 0.640989, 0.638299, 1
509,16, 19, 8, 0.130215, 0.124017, 1
510,17, 10, 0, 1.028619, 1.020007, 1
511,17, 8, 1, 1.018076, 1.010139, 1
512,17, 9, 2, 0.712533, 0.689809, 1
513,17, 11, 3, 0.702332, 0.688682, 1
514,17, 9, 4, 0.409707, 0.400364, 1
515,17, 10, 5, 1.157057, 1.131454, 1
516,17, 11, 6, 1.357757, 1.312418, 1
517,17, 10, 7, 1.591458, 1.677552, 1
518,17, 9, 8, 1.664346, 1.670081, 1
519,17, 9, 1, 1.436398, 1.570521, 1
520,17, 15, 10, 0.990125, 0.832537, 1
521,17, 11, 9, 1.969830, 1.981287, 1
522,17, 12, 10, 1.298103, 1.298451, 1
523,17, 13, 8, 0.677776, 0.677157, 1
524,17, 14, 9, 0.746745, 0.701056, 1
525,17, 15, 8, 0.822373, 0.803735, 1
526,17, 16, 9, 0.265454, 0.257967, 1
527,17, 17, 9, 0.654043, 0.645910, 1
528,17, 18, 10, 0.638299, 0.641849, 1
529,17, 19, 8, 0.124017, 0.125970, 1
530,18, 10, 0, 1.020007, 1.020580, 1
531,18, 8, 1, 1.010139, 1.006179, 1
532,18, 9, 2, 0.689809, 0.668361, 1
533,18, 11, 3, 0.688682, 0.682068, 1
534,18, 9, 4, 0.400364, 0.389965, 1
535,18, 10, 5, 1.131454, 1.121601, 1
536,18, 11, 6, 1.312418, 1.278360, 1
537,18, 9, 7, 1.176351, 1.205441, 1
538,18, 9, 8, 1.670081, 1.662430, 1
539,18, 12, 9, 0.758961, 0.872457, 1
540,18, 10, 9, 1.330402, 1.390864, 1
541,18, 11, 9, 1.981287, 1.978282, 1
542,18, 12, 10, 1.298451, 1.292261, 1
543,18, 13, 8, 0.677157, 0.678945, 1
544,18, 14, 9, 0.701056, 0.664529, 1
545,18, 15, 8, 0.803735, 0.794351, 1
546,18, 16, 9, 0.257967, 0.250019, 1
547,18, 17, 9, 0.645910, 0.633037, 1
548,18, 18, 10, 0.641849, 0.638982, 1
549,18, 19, 8, 0.125970, 0.126309, 1
550,19, 10, 0, 1.020580, 1.016162, 1
551,19, 8, 1, 1.006179, 1.005247, 1
552,19, 9, 2, 0.668361, 0.647314, 1
553,19, 11, 3, 0.682068, 0.680260, 1
554,19, 9, 4, 0.389965, 0.378710, 1
555,19, 10, 5, 1.121601, 1.111619, 1
556,19, 11, 6, 1.278360, 1.253656, 1
