round, agentid, gamma, isgreedy, P
0, 66, 9.867415, 1, 1010101000001111001000110100001011110001111010011010111010001001100101100010010110111110011111100011
0, 67, 10.170230, 1, 1100010111100110001110100011001110001011011001001001011110101110010100011110001010010000010110010001
0, 68, 9.571756, 1, 0110011011110010111100011011000101110100011001100011110010011000100000000100010001101000010011011010
0, 69, 9.321309, 1, 1011011011010001010110011101010000001100101110100011011000011111100101110101111101011110010001110100
0, 70, 10.057518, 1, 1100111010111000100011101110000101110000010100000000000100100001001101010101001011011010110000110111
0, 71, 10.085518, 1, 1011100100110000111000111011000001100000101101100110101001001001010100010100010001001100100110011000
0, 72, 9.862175, 1, 1001100111001001111111111001001010111101100110101011100110100101110101010101111100001001010011001001
0, 73, 9.610194, 1, 1111110110000011001100100111111110111100011000110111000011010010110110011110110101110101000000110000
0, 74, 9.972007, 1, 0111110010000111000010010001100001001101100000011101100000010100111011011111000100010101110011110010
0, 75, 10.041266, 1, 1101101001110010010111010010111011011011100011110100001100001111111101101111000001100000000001101001
0, 76, 10.033386, 1, 1011110000100001011100100100001000010100111000110001010011111000100101100100100010111011100011110000
0, 77, 10.172153, 1, 0101110011000100110011001101100100000101010000001111011101010110101101010001110001011001100011100000
0, 78, 10.119050, 1, 0011100110100011011111010000001100010011001101111100110110111111000000110100101101101100110010000101
0, 79, 10.291269, 1, 1100001110010110100110011100100001000000110011001111100110111001001010111011100000000110101111001010
0, 80, 10.338576, 1, 0111011100000100100000000110101101111110101101110101100001111000010011000011000010100010111011000110
0, 81, 10.234242, 1, 1001001101011101101110011110101110000101110100110111100101111110011111111100100001011011001101111111
0, 82, 10.050291, 1, 1001000010110001011110100011111111000010001011111000011010000001101101110100010110101001010100001011
0, 83, 9.971038, 1, 1001110000000010110010101100111010111010100100011010101000011100110011111110100101000111100001111101
0, 84, 9.913595, 1, 0010110111011110110100010011011010100100110000001101010110111101010100001100111010011001010011101100
0, 85, 9.717336, 1, 1101011011001001011011000110110001100000110000011110100101100100111110100110111100110000011001010000
0, 86, 10.020702, 1, 1101001010011000010111110010100101111101110100111111000011011101100000001010000011111001001001111111
0, 87, 10.401301, 1, 1001100111001000100011111010100001100001101000101010011001010011000010111101011110001001111011010010
0, 88, 10.229399, 1, 1101011101010011101011111100011001110000110100001001100010101101101000010010101000010110110111010001
0, 89, 9.940221, 1, 1000110000101000000100100000001111100010000010110110011100000100010100010111100011110100000000100000
0, 90, 9.444486, 1, 1011011101111010111111010110101111000101010101001110101010110001100100111001100001100101101010010110
0, 91, 10.542164, 1, 0010010110101011000100110000101100101101101000010011101110110011101001010100011100011000101100011011
0, 92, 10.576958, 1, 1010101011000100110010011111111000011110001100101110001100111010101010011110101010000001011111011001
0, 93, 10.099980, 1, 1000001111110011010101011001110010000011001110100000000001111111010100000100001011001010010001110010
0, 94, 10.017845, 1, 0000100110101000011111100011111010100100101000001011000110110011100100110011001000111111011000111111
0, 95, 10.405215, 1, 1000011110011100010000010010000001001000010000010001001100000100011011111010010001011010100000000110
0, 96, 10.059839, 1, 1100101011101110110111110010001101100101001111100101101000001000111000101011010110110110000000011000
0, 97, 10.047474, 1, 0101011000111010110011000010010010100110011111001011001110010000110001110101100111111010111011100110
0, 98, 10.544703, 1, 0011001101111110001101010011000000111101000010011000100011000010101011111101010100111011101100011001
0, 99, 9.263602, 1, 0101011110100110010110001000110011010101111100100001100101101100110110100010100010101011100000010001
0, 100, 10.037666, 1, 1001100100001110100010000000001000000111110010101101101011010111100110110010011100111111111010011111
0, 101, 9.747728, 1, 0001011101001110011100111010001101111011001101010100011100101010100010101100001110010101101101001001
0, 102, 10.090865, 1, 0100100110111010100110111111011100100101110110100111001101001100001110100010111001001001111010010010
0, 103, 9.463948, 1, 0001100111011101100100010100110100001100011111111111011100011001000101000010010000110111101110010100
0, 104, 9.495052, 1, 0001010011001000001100100110100011111111110001101100100001011110011110000011001101000010010000100001
0, 105, 9.432691, 1, 0000101010110110101110010111000110110000110100111010010011111100010111101000001001011001110101100101
0, 106, 9.690800, 1, 1111100110101101101110001111010000101011000111111111110010100000000001011110000000001100110010101000
0, 107, 9.553029, 1, 0000000111001100110101011101100110011100010110000100100111000010110000111011000001101110100000011010
0, 108, 10.172026, 1, 1011110000111011110101011110010001101001010100100100111001000110110010111100011011111100101011011011
0, 109, 10.519749, 1, 1111001011000101000110111000011011011011001110010111010001100101000001001110010001101101100110011010
1501, 0, 10.183578, 1, 0111001100000111010110111110100110001110100100101001000001100101011100111101011111110011111111101110
1501, 1, 9.267752, 1, 0111101111110000010010111100000110100111010000001111010010101000010000011111111010110010000100000101
1501, 2, 10.196414, 1, 0001001111111010111101011101110101011101101111100011101100101110010010110110100111001011011011010101
1501, 3, 9.991819, 1, 1101000100110001000110000110001010010000100001001101000100101000110010000101101000011001011011111000
1501, 4, 10.193495, 1, 1001100011111101000110000100100111011100110110010000110011001100101000100101101000100111100000001111
1501, 5, 9.907356, 1, 1110000001001001100000111111010100010010101000011011001001111001001000101101010100001101111101001000
1501, 6, 10.450477, 1, 1101111001111000001111111010010001000010010110001001001111110000001011110101100000100111010000011111
1501, 7, 9.612379, 1, 1011100011110001001001110101100100110000110100100010011011100111111100101100010000101111000000110000
1501, 8, 10.119031, 1, 0000111101101111100000010110100001000110100011110110101111000001111001010110011100011110100111010101
1501, 9, 9.932466, 1, 1010110010011111101010011111011111010010101101010101101000110011011111100100000000101001111100010000
1501, 10, 9.659112, 1, 1010011010010100101100110111000100001010110001001010000101100010011010011001011000111110010001000001
1501, 11, 10.603221, 1, 0010101011110100110001000011011000001010100001001010000010100100101110011010110001001001000001000101
1501, 12, 10.122590, 1, 0010111101010000101101001100001110000111011010000001100010011100010100010101011011111100100000000010
1501, 13, 10.135858, 1, 0110110110101010001010001000111111110011001110100000100001111010011010110001000000101010110111001000
1501, 14, 9.612904, 1, 1011111100110010000100110101010111011000001100111010101000011110000101111001010010010000101111111110
1501, 15, 9.998661, 1, 0000101011100011000101011101011010000000110010101010010011011011011011010001000011110001100000111101
1501, 16, 9.699387, 1, 1001111000001000100011101111110100100001000011100100110100001110110100101101011010111100111001000100
1501, 17, 10.275874, 1, 1100010100110101100111011011100110011101110001111111111111111111110000011100001010111101100110011101
1501, 18, 9.812174, 1, 0000111111111001100011101001000101010000100001000100110011000110111000110111001100000000101100101100
1501, 19, 9.677404, 1, 1000011011100111101011000000111111011001000000010110101010100000111111111011110100001101111101101001
1501, 20, 10.119774, 1, 0100001011111100011001110010010010000001100110001110001110111010000110101010101110101100111111110100
1501, 21, 10.495831, 1, 1100010101111110100010111111110110100001100011001101000010011010110110011100011111001011101110010001
1501, 22, 9.933471, 1, 0111001100000011000111011101001111010000000100001010110010001000000010011101111100010111011001111001
1501, 23, 9.703533, 1, 1010111000100111101100001110000001101111100101110100011001111010111101001101001011010011010000100110
1501, 24, 9.834433, 1, 1110010011011001000000001011010101111001110011011111110101110111011110011100010000000110001001000110
1501, 25, 9.680749, 1, 0011110101101011100010101100011010101011001110110001010111001101101101010000000100010001000000001011
1501, 26, 10.245606, 1, 1100110011111110000101001001101100010000010110001010111111001011111111110110001111000110111001001011
1501, 27, 9.482836, 1, 1000101110101111101110100010010000011011110001100011011011111010101011110111110011011000001001110011
1501, 28, 10.172873, 1, 1001011111100000010011110100110100010011111101110000111001000001110101110101001010101001110000000000
1501, 29, 10.008788, 1, 1011010000010110011011111011010101101111110111000111001000001101010101011010100111011000111101000011
1501, 30, 10.288528, 1, 0100011100111010101100100101001010010111111101000111001111100000101100100110011010010101000001110011
1501, 31, 9.561810, 1, 0100010000010100100101100011000011000001010001110111110000111001000001000100000100100100010100101011
1501, 32, 9.399682, 1, 0011110110100110010010010001001111100100011000111000110100111010010011000011111101100010000101111100
1501, 33, 9.900202, 1, 0011100000110101100001000001010110011010001000111001001110110111000000011111110010111010011101001111
1501, 34, 9.986978, 1, 0101101010101010000100010100010011100111110011111111011111111000001011110110101110010000100101100001
1501, 35, 10.458332, 1, 0101100001111101000011011111001111010011001000011101010001110000110011101010111010010111110110001000
1501, 36, 10.002609, 1, 0001010110010001100001101100001110101000101101100010011111000110011000101101111011011101110110111000
1501, 37, 9.685851, 1, 1011001001001010100110110110001100111000010010100110010111000000101100101011011001010001101000001001
1501, 38, 10.172362, 1, 1110100100101100111110101000111001101100011101101001011001101111110011100101101001100000000110010011
1501, 39, 9.772796, 1, 0110011111010110011011001000110100001101010111101110111100100100000000010111000000001111111111001110
1501, 40, 10.594514, 1, 0100000101010010011100001001011001111100001000011000100011101001001110011111101000000111101100101011
1501, 41, 10.013357, 1, 0111010001000000101001000101001101001111110010011001010000111110100010100111110000001001010000001110
1501, 42, 9.950828, 1, 0000001010011111101001100010101111111100110000011100111011110101001000111110100011111011000000111000
1501, 43, 9.489550, 1, 1111000010011101101110001000110001101101000000100101010111101001101011101110000110011001100001110000
1501, 44, 9.462702, 1, 1100011111100011010100011100111000001010111000001010110101001111100110001100100001011000001011110100
1501, 45, 9.665964, 1, 0110001010000001001111010101001101100111010111111110101111001100111100101110000000101101000100000000
1501, 46, 10.770247, 1, 1101001101101000000000110101000110001100110001000100001010001010010111101100010100111011000011010011
1501, 47, 10.662445, 1, 1100111110101110101011001010011010110100100011011101111111001011110110010111100101011011010100001000
1501, 48, 9.834621, 1, 0011110001010011101001000001001101111001100100001001011111010010001110011001001001001101010010111010
1501, 49, 9.991761, 1, 1010000001111000010010101110111101101001010110001001000001100110000011000011100111111001011001100001
1501, 50, 10.190854, 1, 0100100100001110001001001110111110000001001100001010011011010100101100011000110001111100100010011001
1501, 51, 9.265685, 1, 0111011010110011001111100101100100110111101100000100010100101110100101111000101101001011100101010001
1501, 52, 9.693546, 1, 1010000011111101010101000111000110001110111111011010111001011001111001100101110001000110101001011101
1501, 53, 10.196733, 1, 0101000000011111011000001101010011001100011101000010011110011001000111111100101000001100010001011001
1501, 54, 9.947340, 1, 0011000111101000100001111110100010101100010111111001010100000001001111100111010010011100010110100000
1501, 55, 10.444052, 1, 1111100011101100100000100011010111011111001001000101100101010011100100100101010011011111001101010000
1501, 56, 9.854050, 1, 1100100110111111000110100111101000001101001110100110011001101101100001011000111000000001011111001011
1501, 57, 10.238085, 1, 1011000001011001110000001001000101010011100111111011100000010001000111010101111101101000001110010100
1501, 58, 9.878769, 1, 1010111000101011110111110001100011110111110010001011010011110011101001101101001001111101010011100100
1501, 59, 10.364078, 1, 1010110110000000101111010000011000010110001111010011100001011000001000011101011110101011110100011110
1501, 60, 10.015079, 1, 1100000111010000110011111010010111100010000111000000000011010111010001010001100111100110001010011111
1501, 61, 9.676745, 1, 1100010010100111011111010010000110110010100111001101000000000100000111101111100001111100010111000100
1501, 62, 9.862382, 1, 0110010011000100101001110010010011111010010010111011011100011110010110011010000101111100100110010101
1501, 63, 9.826696, 1, 1000110100000101100001111011100111100001100111011101101101110011100110111011111011100110001101010110
1501, 64, 10.033720, 1, 1100111110010010011111010001011001111111010001100000011000101101100101110110111100110111010001001110
1501, 65, 10.129730, 1, 0001010001000001010110000010000011110100111011110101110100011101110000111001010011000000110110011111
1501, 66, 9.867415, 1, 1010101000001111001000110100001011110001111010011010111010001001100101100010010110111110011111100011
1501, 67, 10.170230, 1, 1100010111100110001110100011001110001011011001001001011110101110010100011110001010010000010110010001
1501, 68, 9.571756, 1, 0110011011110010111100011011000101110100011001100011110010011000100000000100010001101000010011011010
1501, 69, 9.321309, 1, 1011011011010001010110011101010000001100101110100011011000011111100101110101111101011110010001110100
1501, 70, 10.057518, 1, 1100111010111000100011101110000101110000010100000000000100100001001101010101001011011010110000110111
1501, 71, 10.085518, 1, 1011100100110000111000111011000001100000101101100110101001001001010100010100010001001100100110011000
1501, 72, 9.862175, 1, 1001100111001001111111111001001010111101100110101011100110100101110101010101111100001001010011001001
1501, 73, 9.610194, 1, 1111110110000011001100100111111110111100011000110111000011010010110110011110110101110101000000110000
1501, 74, 9.972007, 1, 0111110010000111000010010001100001001101100000011101100000010100111011011111000100010101110011110010
1501, 75, 10.041266, 1, 1101101001110010010111010010111011011011100011110100001100001111111101101111000001100000000001101001
1501, 76, 10.033386, 1, 1011110000100001011100100100001000010100111000110001010011111000100101100100100010111011100011110000
1501, 77, 10.172153, 1, 0101110011000100110011001101100100000101010000001111011101010110101101010001110001011001100011100000
1501, 78, 10.119050, 1, 0011100110100011011111010000001100010011001101111100110110111111000000110100101101101100110010000101
1501, 79, 10.291269, 1, 1100001110010110100110011100100001000000110011001111100110111001001010111011100000000110101111001010
1501, 80, 10.338576, 1, 0111011100000100100000000110101101111110101101110101100001111000010011000011000010100010111011000110
1501, 81, 10.234242, 1, 1001001101011101101110011110101110000101110100110111100101111110011111111100100001011011001101111111
1501, 82, 10.050291, 1, 1001000010110001011110100011111111000010001011111000011010000001101101110100010110101001010100001011
1501, 83, 9.971038, 1, 1001110000000010110010101100111010111010100100011010101000011100110011111110100101000111100001111101
1501, 84, 9.913595, 1, 0010110111011110110100010011011010100100110000001101010110111101010100001100111010011001010011101100
1501, 85, 9.717336, 1, 1101011011001001011011000110110001100000110000011110100101100100111110100110111100110000011001010000
1501, 86, 10.020702, 1, 1101001010011000010111110010100101111101110100111111000011011101100000001010000011111001001001111111
1501, 87, 10.401301, 1, 1001100111001000100011111010100001100001101000101010011001010011000010111101011110001001111011010010
1501, 88, 10.229399, 1, 1101011101010011101011111100011001110000110100001001100010101101101000010010101000010110110111010001
1501, 89, 9.940221, 1, 1000110000101000000100100000001111100010000010110110011100000100010100010111100011110100000000100000
1501, 90, 9.444486, 1, 1011011101111010111111010110101111000101010101001110101010110001100100111001100001100101101010010110
1501, 91, 10.542164, 1, 0010010110101011000100110000101100101101101000010011101110110011101001010100011100011000101100011011
1501, 92, 10.576958, 1, 1010101011000100110010011111111000011110001100101110001100111010101010011110101010000001011111011001
1501, 93, 10.099980, 1, 1000001111110011010101011001110010000011001110100000000001111111010100000100001011001010010001110010
1501, 94, 10.017845, 1, 0000100110101000011111100011111010100100101000001011000110110011100100110011001000111111011000111111
1501, 95, 10.405215, 1, 1000011110011100010000010010000001001000010000010001001100000100011011111010010001011010100000000110
1501, 96, 10.059839, 1, 1100101011101110110111110010001101100101001111100101101000001000111000101011010110110110000000011000
1501, 97, 10.047474, 1, 0101011000111010110011000010010010100110011111001011001110010000110001110101100111111010111011100110
1501, 98, 10.544703, 1, 0011001101111110001101010011000000111101000010011000100011000010101011111101010100111011101100011001
1501, 99, 9.263602, 1, 0101011110100110010110001000110011010101111100100001100101101100110110100010100010101011100000010001
1501, 100, 10.037666, 1, 1001100100001110100010000000001000000111110010101101101011010111100110110010011100111111111010011111
1501, 101, 9.747728, 1, 0001011101001110011100111010001101111011001101010100011100101010100010101100001110010101101101001001
1501, 102, 10.090865, 1, 0100100110111010100110111111011100100101110110100111001101001100001110100010111001001001111010010010
1501, 103, 9.463948, 1, 0001100111011101100100010100110100001100011111111111011100011001000101000010010000110111101110010100
1501, 104, 9.495052, 1, 0001010011001000001100100110100011111111110001101100100001011110011110000011001101000010010000100001
1501, 105, 9.432691, 1, 0000101010110110101110010111000110110000110100111010010011111100010111101000001001011001110101100101
1501, 106, 9.690800, 1, 1111100110101101101110001111010000101011000111111111110010100000000001011110000000001100110010101000
1501, 107, 9.553029, 1, 0000000111001100110101011101100110011100010110000100100111000010110000111011000001101110100000011010
1501, 108, 10.172026, 1, 1011110000111011110101011110010001101001010100100100111001000110110010111100011011111100101011011011
1501, 109, 10.519749, 1, 1111001011000101000110111000011011011011001110010111010001100101000001001110010001101101100110011010
