round, agentid, gamma, isgreedy, P
0, 24, 10.268886, 1, 0111010101111100101101010010010010001000110110100100010001110011101000111001011111011111111110100011
0, 25, 10.119183, 1, 1010000100000000010000111001000101000011001111111110100000001001011111011110101010100100000100011010
0, 26, 10.287212, 1, 0000001010011111010000001110011010110100111111101101111000011000101000101111000101000110001101110100
0, 27, 9.634743, 1, 1100011001000101010010000100001011001001011110100000110001110111000110101001101100101100011111010011
0, 28, 10.474845, 1, 1010001000011011100111011110110101010001101001011110010100110111100001001110110100010101100010110100
0, 29, 10.143024, 1, 0111110011110001010001000011010001001110011001001010010001000111111010010110110010001000000101110001
0, 30, 9.843383, 1, 0011110001101000111111011100100111011000010101010011110000110000100001000000011110000011100001100111
0, 31, 9.974382, 1, 0100001000111100011101111000000101010010100000001100010011000001001000000010110011010011000000011111
0, 32, 10.011259, 1, 1000010010101000011100000010011001000010110011100110010101110111101000101001101100111010011101011100
0, 33, 9.839854, 1, 0010100100000010001110110011011101111101001100011100111110110101101001001000111110000000011101100001
0, 34, 10.118241, 1, 1010100001111101110101000110000111000101101111010100101110100001000011101011110001101110111111101001
0, 35, 9.642197, 1, 0110001101110010110011011110010001000010011000000110110001100100111110011010111111010100110111000101
0, 36, 9.504034, 1, 1110101001111101001100001100001110111010100100010001100011010011111110110010011111000110100000100001
0, 37, 10.504284, 1, 1001001011000010010000110000101010011101110000011011101010110000000100100010000100011000011011011111
0, 38, 9.322722, 1, 0010110111111011111001001010110110011111111100110010111000011010110101111101011100100001100100011011
0, 39, 9.797178, 1, 1100111111101101111010111010001010000011001100000001111101100100000000100100111101101111111011110000
0, 40, 9.744521, 1, 1110010011001100000001101011110000111011111000111001010100111100010000101100011010110001101010010000
0, 41, 9.824336, 1, 1000101100110110011011111100010111111000101110001100101010111011100011111011110101000010011011010011
0, 42, 9.332236, 1, 1101001111010001011110011011010101101000111111100111011011101100110000011011000111110101110100110100
0, 43, 10.326509, 1, 0100110101110111100110101001111100011010111111101011100000000110111110000010101011010111010110110001
0, 44, 9.851353, 1, 0011010010111000001011011010111110011000110011001110001101010110001110000001100101110010101111001001
0, 45, 10.349261, 1, 0111101100000100100010110101111111010000101010111000101000100111110011111111010000001011011101100110
0, 46, 10.272219, 1, 0011010110011101001010101011000110101110101101011001010000101001100011101101010010101010111000011011
0, 47, 9.756585, 1, 0011010110110110110100000000001000011110001001111010010111000011101100101000011011101101111010110101
0, 48, 10.558685, 1, 0000110010100000010111000110001111100000100011010101101010111101011010110110000010101001110110100001
0, 49, 9.458711, 1, 1011011011101011101110011000101111010001101001100111000001001010101101011010010011100001111011010010
0, 50, 10.236914, 1, 1010001111001000100111011111101111000010001101001101000100011001011011010010100110111101101101110001
0, 51, 10.249146, 1, 0110100101110010011101000111010101000010010000001011000010010000111110011101011100101110111000110010
0, 52, 9.828297, 1, 0001000101101101100101011001010101001000110100011011111011110110111000111100001010100101001011100101
0, 53, 9.236399, 1, 1100010001000111101000000011010010110110001111111000101001011100101101001111100001000010000011100110
0, 54, 9.823768, 1, 1100101110100010111011110001000011011001110100111111100101110111100011111110100010010011110011011011
0, 55, 10.586987, 1, 1010111110111000101001000111010001100011100010111101000000111011010001010100110011000101100010100010
0, 56, 9.150928, 1, 0011011010101110110110001111011001100100001010101111111001111011100000110001101110001000000011110100
0, 57, 10.426194, 1, 1100101111001011001110001001001001100010011010111010100011101110001010111111001100110010111101111100
0, 58, 10.565977, 1, 1111001010010010010010010110101010000011100101110110110001111000010100010100010000100110111001000001
0, 59, 10.326242, 1, 0000100111011001011101010110111100111000111000010000101101011101011101000011010100000110010000100010
0, 60, 10.153755, 1, 0010111010000010001001100101100011101001100011011011111001110001110111010010001010111000100100001101
0, 61, 10.270977, 1, 1101001111100010011001011101011100101010100100011010010111000101110001000011110001011001101101111010
0, 62, 9.858368, 1, 0011001010000011001000101001011110100000110100100111111011100010101101101010011010111100101100110111
0, 63, 9.235613, 1, 1000111110010110010001011011000110011011111100001100001101011101001100110010000001011100110001010110
0, 64, 9.153925, 1, 1101010001111001100100111011000011000000110001010011010011101000100111110001011110010111100010000000
0, 65, 9.902631, 1, 1000001010011010000001101110100011111110000010001100000110010110001010100010110110101001100100001110
0, 66, 9.855049, 1, 0101001000111111010110110110011111010111101000111000001011101000001100010100110010001100100110111011
0, 67, 10.409121, 1, 1111111011101111000111101000001001111000111000010001011010111011000010111000110000111011111101011101
0, 68, 9.618258, 1, 1000111000101010110101111101001110101001000101000101100100111000001100111011101001101110101001111000
0, 69, 10.045931, 1, 1011101000001110000101011101101100011111101000110000110100110100001001101111101010000111001001100111
0, 70, 9.597479, 1, 0000000001110100010001011101111100111011010110101110010111000110110110001000011010111011000001110111
0, 71, 10.060209, 1, 1101110000001110100110000100000111110111001100110111111011010100011110000111110001111100100000110011
0, 72, 9.281980, 1, 0010011101001111011100101111001100000010001000111111010011110011001010101101011111010110000111000000
0, 73, 10.059410, 1, 0001100010100100011001000101011110000111111011011101110111001000101001110101001010010110110111111001
0, 74, 10.748981, 1, 1010001110111011110010111010100111000010011001011000000110001011110110111011110010101110101011000101
0, 75, 9.707213, 1, 1011100111001001001110101111110100010010100000111001011011100000101000011010110101110011011111011001
0, 76, 9.939388, 1, 0001100100011110101010001110001000101001010010001010101000100110111010010001101000110101111010011100
0, 77, 9.922080, 1, 1011000000101110100101100111011100001000011110100111101100000001101101011001110110000111110001111111
0, 78, 10.243824, 1, 0101110010010011101011000111000010101111110001101110000101111100001110010101010100101101000101101100
0, 79, 9.496321, 1, 0001110101101101111011110001010011011010000011011010010000010100110111111101111100100100110011011000
0, 80, 10.543129, 1, 1110101101101111100000001011110001110010101101110110110101101000010100001111100010000011110010101110
0, 81, 10.069017, 1, 0000101010010011011111001110111100110000100001000011101011111001101110101000110011101010001001101111
0, 82, 10.160722, 1, 0101001001001000011011100111010111101011011110000100111111011101100001000110101010100011010101000001
0, 83, 9.933051, 1, 1110111111111011100010010110001011101110110001101110000010010111001010101100110100110110000101110100
0, 84, 10.311420, 1, 0011000000110100100011001111001000011001111010110001001101011011000011101101110000010100011101110110
0, 85, 9.907784, 1, 0111101000000101000001011001101111001111100011011110111101010110110001110111001000110101000101111010
0, 86, 10.282443, 1, 1001000001011011101100101110001011110100100100010111001010111000000000001110001000011011000111100001
0, 87, 9.880207, 1, 1111110111101101001001101010011111011011010000101000000011101000110001001001000000101010100010100010
0, 88, 10.066921, 1, 0000100110110000010000110101000011110110010100011011000101110011101011011100110000000001010100111010
0, 89, 9.392271, 1, 0000000110100000111010000110110110101101011001100011011100100001010011101100000111010100001010110010
0, 90, 9.721552, 1, 1100000100010011011000111101111100111010010111111001011010101001101011110101100100011011110000101100
0, 91, 9.769911, 1, 0001111110000011110010101111001110000010110110101000001110111101111001110110100101101001101011010100
0, 92, 10.294427, 1, 0010101111001000110001111011010000101000110010011100011110000101110101010110001100001100011011001101
0, 93, 10.225818, 1, 0001010111010101011100110101010100001010101110101000100101100001101001001001100001111110100111000110
0, 94, 9.734423, 1, 1011110001001101000100000010011101001011111010110010101001111000010110101111111001100111111110101001
0, 95, 9.597322, 1, 1010010101000010100011101000110000110100000010001001100000101011110000000101101000111101101010100111
0, 96, 9.785228, 1, 1000010000011110001011000100101001101111110100100110101001100110100010101010111110111000101000101111
0, 97, 10.310506, 1, 1000110101001001010010001001110101111000101001101101001010110111101010010010001001011100001011100110
0, 98, 9.793443, 1, 0100101000111110100000001011110010010011010100100100000001001010011001110110101101101111010011001000
0, 99, 9.852633, 1, 0010000000011100000100111010110011110101010111011100001001000001110100000000000111001011101110010001
0, 100, 9.773218, 1, 0100110110011011101001000110011010110000110001011001100011110000010000011011001011000110100100101101
0, 101, 9.954077, 1, 0111100000111111010010111111100111110001111010010101000001000101010001101011110100000011011110010001
0, 102, 10.104603, 1, 0001101000001011110110001101000110100010110110100010001110110001100011111011010001110111001011010000
0, 103, 9.827574, 1, 1110011000000111100010011000110100001000000101000010111010011100001101100000010011000101000100011011
0, 104, 9.611151, 1, 0101000111110101000100000010100001110000110011110100111111110000000011111110001111100110001010111110
0, 105, 9.807723, 1, 0000000101001001111000001111111110110110110100111001111001000111011001100111001100000001011101100111
0, 106, 9.898490, 1, 0001000100001110110110110011110011001110110001101001100101100111111110011111100000100010011011010110
0, 107, 10.275030, 1, 0110011111110001111101110101001010111000001111110100000010001011010011110100011100000000010110010010
0, 108, 9.809957, 1, 0001110110010110111100110010000000100001101111011100010010111111111001101111101010001000100100111000
0, 109, 10.385998, 1, 1000000111001101011110111010111100100101100011011001110100010001100101111111001110100101010000000011
1501, 0, 9.478958, 1, 1110101100010011101110111110001101001011001010110000010001111101111111111111101101110110111110110110
1501, 1, 9.767059, 1, 1011100100011110010001000101000000101010100011100101010111010111111110100001110100101100100001001010
1501, 2, 9.577144, 1, 0010000110010101110011110001111011111100011110101101011000011110000011111010011101011010111110011100
1501, 3, 9.803718, 1, 0111001001001001010010010111111100100101111010110011110101010011000010010010011110101110000111000100
1501, 4, 9.717372, 1, 0010010101000100110100000010011000100110001110011011100101000101101100011100101010010001111011011011
1501, 5, 10.678545, 1, 0011100101010011111111100001010001100110111101100010011111100011110101011110100010110110000111011000
1501, 6, 9.773764, 1, 0001000000111011001110100000011111011010111110010010100000110111110101111101001000010101010011000001
1501, 7, 9.691782, 1, 1011001110111010000110110110101111100010110110111100100100100000111111100010010111000110001111101001
1501, 8, 9.617756, 1, 1110011011111101001010110111110000101011001110110110101011011110110010000101111000110100100001110001
1501, 9, 10.222515, 1, 1111010100000010111000100110110010100100111010010010001011110011011000110111110100000000100001010100
1501, 10, 10.227304, 1, 0110001111001111111010001111011000000011000101100010000000110101001101110000010010011000111001001011
1501, 11, 10.010772, 1, 0100010010010111001011100110111100010101001010000010101111110101000111000110000011011110101000100111
1501, 12, 10.357138, 1, 0000101010110111111111110100011011111010101000011110100000011110100110101001001010100110111110110110
1501, 13, 9.849860, 1, 0111011110111000111101110111000011100001011101111000100110011011110001110101111111001101101100101000
1501, 14, 9.598845, 1, 1100001101100100010100110110000011011010001001010011111001111010111010010011111011111100110000100011
1501, 15, 9.581857, 1, 1001101101001011001111001010000100010100010011001111110100111100111110000111011111110111001100110001
1501, 16, 10.064780, 1, 0100001001010010011111010001011111100011101011110010111100010111010101110110100011110101011011111001
1501, 17, 9.810501, 1, 0011110101101011010011100101100100001011100111001101000100000011110110111111111011010001010100000111
1501, 18, 9.830004, 1, 1010100001101000100111110110100100111100111101000101110111101101111101000100101100111111111010110001
1501, 19, 10.466985, 1, 0110111110110001110011100111110110000010011010001110110100000100000001001001101001001001000101001001
1501, 20, 10.175981, 1, 0000100100001010000001001000000101011000100000100000000010111011001010100101111010010111101010101001
1501, 21, 9.590222, 1, 0011000001111111011010100010111110100110100000111101001100110010001101000000111011100011101110000111
1501, 22, 9.659600, 1, 0001110110100111111011100010101000100011010010001100110010011101110001011000000011100011111100001100
1501, 23, 10.149532, 1, 0101100110011010101010110011111111100000011001110111001001110010111110100110010011110011010000101100
1501, 24, 10.268886, 1, 0111010101111100101101010010010010001000110110100100010001110011101000111001011111011111111110100011
1501, 25, 10.119183, 1, 1010000100000000010000111001000101000011001111111110100000001001011111011110101010100100000100011010
1501, 26, 10.287212, 1, 0000001010011111010000001110011010110100111111101101111000011000101000101111000101000110001101110100
1501, 27, 9.634743, 1, 1100011001000101010010000100001011001001011110100000110001110111000110101001101100101100011111010011
1501, 28, 10.474845, 1, 1010001000011011100111011110110101010001101001011110010100110111100001001110110100010101100010110100
1501, 29, 10.143024, 1, 0111110011110001010001000011010001001110011001001010010001000111111010010110110010001000000101110001
1501, 30, 9.843383, 1, 0011110001101000111111011100100111011000010101010011110000110000100001000000011110000011100001100111
1501, 31, 9.974382, 1, 0100001000111100011101111000000101010010100000001100010011000001001000000010110011010011000000011111
1501, 32, 10.011259, 1, 1000010010101000011100000010011001000010110011100110010101110111101000101001101100111010011101011100
1501, 33, 9.839854, 1, 0010100100000010001110110011011101111101001100011100111110110101101001001000111110000000011101100001
1501, 34, 10.118241, 1, 1010100001111101110101000110000111000101101111010100101110100001000011101011110001101110111111101001
1501, 35, 9.642197, 1, 0110001101110010110011011110010001000010011000000110110001100100111110011010111111010100110111000101
1501, 36, 9.504034, 1, 1110101001111101001100001100001110111010100100010001100011010011111110110010011111000110100000100001
1501, 37, 10.504284, 1, 1001001011000010010000110000101010011101110000011011101010110000000100100010000100011000011011011111
1501, 38, 9.322722, 1, 0010110111111011111001001010110110011111111100110010111000011010110101111101011100100001100100011011
1501, 39, 9.797178, 1, 1100111111101101111010111010001010000011001100000001111101100100000000100100111101101111111011110000
1501, 40, 9.744521, 1, 1110010011001100000001101011110000111011111000111001010100111100010000101100011010110001101010010000
1501, 41, 9.824336, 1, 1000101100110110011011111100010111111000101110001100101010111011100011111011110101000010011011010011
1501, 42, 9.332236, 1, 1101001111010001011110011011010101101000111111100111011011101100110000011011000111110101110100110100
1501, 43, 10.326509, 1, 0100110101110111100110101001111100011010111111101011100000000110111110000010101011010111010110110001
1501, 44, 9.851353, 1, 0011010010111000001011011010111110011000110011001110001101010110001110000001100101110010101111001001
1501, 45, 10.349261, 1, 0111101100000100100010110101111111010000101010111000101000100111110011111111010000001011011101100110
1501, 46, 10.272219, 1, 0011010110011101001010101011000110101110101101011001010000101001100011101101010010101010111000011011
1501, 47, 9.756585, 1, 0011010110110110110100000000001000011110001001111010010111000011101100101000011011101101111010110101
1501, 48, 10.558685, 1, 0000110010100000010111000110001111100000100011010101101010111101011010110110000010101001110110100001
1501, 49, 9.458711, 1, 1011011011101011101110011000101111010001101001100111000001001010101101011010010011100001111011010010
1501, 50, 10.236914, 1, 1010001111001000100111011111101111000010001101001101000100011001011011010010100110111101101101110001
1501, 51, 10.249146, 1, 0110100101110010011101000111010101000010010000001011000010010000111110011101011100101110111000110010
1501, 52, 9.828297, 1, 0001000101101101100101011001010101001000110100011011111011110110111000111100001010100101001011100101
1501, 53, 9.236399, 1, 1100010001000111101000000011010010110110001111111000101001011100101101001111100001000010000011100110
1501, 54, 9.823768, 1, 1100101110100010111011110001000011011001110100111111100101110111100011111110100010010011110011011011
1501, 55, 10.586987, 1, 1010111110111000101001000111010001100011100010111101000000111011010001010100110011000101100010100010
1501, 56, 9.150928, 1, 0011011010101110110110001111011001100100001010101111111001111011100000110001101110001000000011110100
1501, 57, 10.426194, 1, 1100101111001011001110001001001001100010011010111010100011101110001010111111001100110010111101111100
1501, 58, 10.565977, 1, 1111001010010010010010010110101010000011100101110110110001111000010100010100010000100110111001000001
1501, 59, 10.326242, 1, 0000100111011001011101010110111100111000111000010000101101011101011101000011010100000110010000100010
1501, 60, 10.153755, 1, 0010111010000010001001100101100011101001100011011011111001110001110111010010001010111000100100001101
1501, 61, 10.270977, 1, 1101001111100010011001011101011100101010100100011010010111000101110001000011110001011001101101111010
1501, 62, 9.858368, 1, 0011001010000011001000101001011110100000110100100111111011100010101101101010011010111100101100110111
1501, 63, 9.235613, 1, 1000111110010110010001011011000110011011111100001100001101011101001100110010000001011100110001010110
1501, 64, 9.153925, 1, 1101010001111001100100111011000011000000110001010011010011101000100111110001011110010111100010000000
1501, 65, 9.902631, 1, 1000001010011010000001101110100011111110000010001100000110010110001010100010110110101001100100001110
1501, 66, 9.855049, 1, 0101001000111111010110110110011111010111101000111000001011101000001100010100110010001100100110111011
1501, 67, 10.409121, 1, 1111111011101111000111101000001001111000111000010001011010111011000010111000110000111011111101011101
1501, 68, 9.618258, 1, 1000111000101010110101111101001110101001000101000101100100111000001100111011101001101110101001111000
1501, 69, 10.045931, 1, 1011101000001110000101011101101100011111101000110000110100110100001001101111101010000111001001100111
1501, 70, 9.597479, 1, 0000000001110100010001011101111100111011010110101110010111000110110110001000011010111011000001110111
1501, 71, 10.060209, 1, 1101110000001110100110000100000111110111001100110111111011010100011110000111110001111100100000110011
1501, 72, 9.281980, 1, 0010011101001111011100101111001100000010001000111111010011110011001010101101011111010110000111000000
1501, 73, 10.059410, 1, 0001100010100100011001000101011110000111111011011101110111001000101001110101001010010110110111111001
1501, 74, 10.748981, 1, 1010001110111011110010111010100111000010011001011000000110001011110110111011110010101110101011000101
1501, 75, 9.707213, 1, 1011100111001001001110101111110100010010100000111001011011100000101000011010110101110011011111011001
1501, 76, 9.939388, 1, 0001100100011110101010001110001000101001010010001010101000100110111010010001101000110101111010011100
1501, 77, 9.922080, 1, 1011000000101110100101100111011100001000011110100111101100000001101101011001110110000111110001111111
1501, 78, 10.243824, 1, 0101110010010011101011000111000010101111110001101110000101111100001110010101010100101101000101101100
1501, 79, 9.496321, 1, 0001110101101101111011110001010011011010000011011010010000010100110111111101111100100100110011011000
1501, 80, 10.543129, 1, 1110101101101111100000001011110001110010101101110110110101101000010100001111100010000011110010101110
1501, 81, 10.069017, 1, 0000101010010011011111001110111100110000100001000011101011111001101110101000110011101010001001101111
1501, 82, 10.160722, 1, 0101001001001000011011100111010111101011011110000100111111011101100001000110101010100011010101000001
1501, 83, 9.933051, 1, 1110111111111011100010010110001011101110110001101110000010010111001010101100110100110110000101110100
1501, 84, 10.311420, 1, 0011000000110100100011001111001000011001111010110001001101011011000011101101110000010100011101110110
1501, 85, 9.907784, 1, 0111101000000101000001011001101111001111100011011110111101010110110001110111001000110101000101111010
1501, 86, 10.282443, 1, 1001000001011011101100101110001011110100100100010111001010111000000000001110001000011011000111100001
1501, 87, 9.880207, 1, 1111110111101101001001101010011111011011010000101000000011101000110001001001000000101010100010100010
1501, 88, 10.066921, 1, 0000100110110000010000110101000011110110010100011011000101110011101011011100110000000001010100111010
1501, 89, 9.392271, 1, 0000000110100000111010000110110110101101011001100011011100100001010011101100000111010100001010110010
1501, 90, 9.721552, 1, 1100000100010011011000111101111100111010010111111001011010101001101011110101100100011011110000101100
1501, 91, 9.769911, 1, 0001111110000011110010101111001110000010110110101000001110111101111001110110100101101001101011010100
1501, 92, 10.294427, 1, 0010101111001000110001111011010000101000110010011100011110000101110101010110001100001100011011001101
1501, 93, 10.225818, 1, 0001010111010101011100110101010100001010101110101000100101100001101001001001100001111110100111000110
1501, 94, 9.734423, 1, 1011110001001101000100000010011101001011111010110010101001111000010110101111111001100111111110101001
1501, 95, 9.597322, 1, 1010010101000010100011101000110000110100000010001001100000101011110000000101101000111101101010100111
1501, 96, 9.785228, 1, 1000010000011110001011000100101001101111110100100110101001100110100010101010111110111000101000101111
1501, 97, 10.310506, 1, 1000110101001001010010001001110101111000101001101101001010110111101010010010001001011100001011100110
1501, 98, 9.793443, 1, 0100101000111110100000001011110010010011010100100100000001001010011001110110101101101111010011001000
1501, 99, 9.852633, 1, 0010000000011100000100111010110011110101010111011100001001000001110100000000000111001011101110010001
1501, 100, 9.773218, 1, 0100110110011011101001000110011010110000110001011001100011110000010000011011001011000110100100101101
1501, 101, 9.954077, 1, 0111100000111111010010111111100111110001111010010101000001000101010001101011110100000011011110010001
1501, 102, 10.104603, 1, 0001101000001011110110001101000110100010110110100010001110110001100011111011010001110111001011010000
1501, 103, 9.827574, 1, 1110011000000111100010011000110100001000000101000010111010011100001101100000010011000101000100011011
1501, 104, 9.611151, 1, 0101000111110101000100000010100001110000110011110100111111110000000011111110001111100110001010111110
1501, 105, 9.807723, 1, 0000000101001001111000001111111110110110110100111001111001000111011001100111001100000001011101100111
1501, 106, 9.898490, 1, 0001000100001110110110110011110011001110110001101001100101100111111110011111100000100010011011010110
1501, 107, 10.275030, 1, 0110011111110001111101110101001010111000001111110100000010001011010011110100011100000000010110010010
1501, 108, 9.809957, 1, 0001110110010110111100110010000000100001101111011100010010111111111001101111101010001000100100111000
1501, 109, 10.385998, 1, 1000000111001101011110111010111100100101100011011001110100010001100101111111001110100101010000000011
