round, agentid, gamma, isgreedy, P
0, 61, 9.982553, 1, 1000100110100111101100100100011000111000000101011010101010110001100001100011100011100101000010000100
0, 62, 9.909627, 1, 0100110101010110110010010011110011101110001000000100110110011011100101010110010110110011101111000001
0, 63, 9.784121, 1, 0100100101011100000110101100111001101010100100010100010011101111101110111111101110101000111010111001
0, 64, 10.133073, 1, 1100101010100110110111001011100100001110011010110001011110110011110000110011101101010111101010101011
0, 65, 10.075306, 1, 0110100010001110110111101111010111011100010000000111100101101101001010100001101001110011100111000100
0, 66, 9.858737, 1, 1000001101100011101001000111000111100010100000000110100100000000000100010010111100110110101001100011
0, 67, 10.022305, 1, 1011001100101011100000100001000100100100100010111110110001101101110100011001000010101000110101010001
0, 68, 10.403788, 1, 0011101110010011000100111101111000101001100101111011001111101110010010010101100000100101111110011110
0, 69, 9.836709, 1, 0111100000000100101011110011010011010110001010001110010110001100000011010010001101001000000101011000
0, 70, 10.240333, 1, 0011000111010000000101111001000100001000010101110100000110000010011100101110001000001011011000010100
0, 71, 9.788605, 1, 1101111111110010001111110100101111110010100010101011111100111000000111110111101100100010001110111000
0, 72, 10.282296, 1, 0000110000111100100011110100000111010010000001011000110001110010100111010010001001000111010101101100
0, 73, 9.969574, 1, 0101100111010110110100011101110100000000100011000111000001011111101100101011110100001110101111110110
0, 74, 9.785759, 1, 0111000010010111111100101101001110011010110111110101111101011001111001000011000100000111110100011110
0, 75, 10.390464, 1, 0100001000100000100101000111010110101011000101011111111111101011110001000110111011101111100110000110
0, 76, 10.244426, 1, 1000011011010111010100101001101111100110010001011110110111000011100100100111111010001000011010011110
0, 77, 9.804835, 1, 0101100010011000010100011111101000010101011110111101010100111100101011011100100010111100101100101111
0, 78, 9.878382, 1, 1110110010011011100000111011000111110110010011001010100111001100100100001001010001111110010100110000
0, 79, 10.112972, 1, 0001111111001011101011111010001011110010000111111001101001110011101110010011000101110100110001010111
0, 80, 9.986273, 1, 1111111001011101111100001001100010000110010011110101101001110101101010010010011110101001001110110100
0, 81, 9.972491, 1, 1100111101010000011000110010000111000110011011101001110110110011111110011101100110100000000001110111
0, 82, 9.890102, 1, 1001011110110111100001000000001011110010001010011000111010101001110010100010101100001010111101100100
0, 83, 9.922638, 1, 1101100000111110101001110010110101101100010101011111101001000111110100100001100010010110111011001111
0, 84, 10.517008, 1, 1001100100010001110111000001100000101010001001110000101010011110100011000010111101001110010011011110
0, 85, 9.886099, 1, 1111000001101000001000110000100111001100111111111000001000000010011110111000010001010110011101001011
0, 86, 9.999482, 1, 0000100011110111101011010010001100110001110000010010001100011000110001100110000101101101011110010011
0, 87, 9.980176, 1, 0001001010110010111100111000101110000000110100000010100000100100111010101010000010111011101000011010
0, 88, 9.680601, 1, 1011000010011000110001111000010001110011001110100110110100000011010110011000011101100010001101001110
0, 89, 10.095285, 1, 0010000110101010110010010110110011000000111000100010110110010111111110111100111000001001010010010101
0, 90, 10.150482, 1, 1100011101110011111011010100001000100010011111011011010000100000011000010001100011000101011001101111
0, 91, 9.524784, 1, 1010011100100110000000101011101010110111001101111110001001101111000001010101111101100010110010111100
0, 92, 9.967493, 1, 0010111100111000101011110000010011011110011111101110001110011101011010101110111011000010001000011010
0, 93, 9.726116, 1, 0001101001011110000001101110001000101111000010101100001110000010010110011110011101110101100011110001
0, 94, 10.656070, 1, 0101010110110000001100100100110010100011011000010010010000011101010101111011101111000000011011111011
0, 95, 10.072789, 1, 0101100101101010101000110110110100101101001111001111110001110011011100101001000011010100010111101101
0, 96, 9.758727, 1, 0111010000111110000001010010101101110011101001100100101110000011111110110010101011011111011001010101
0, 97, 9.927173, 1, 0011101011010101100100100001101000001000111011010011000110001111111100011100110110101101100010100101
0, 98, 10.574663, 1, 0101001010010100000000011001101001001100001001011110101101100101101111111011011010100111001101000000
0, 99, 9.924572, 1, 0010001011111100110110010111011011011101011101010100010011100101010010101010000010010100100011001111
0, 100, 10.305254, 1, 1101100110101011110000011100111110111001011111000101100111000010110110111101001110111101011000101110
0, 101, 10.069719, 1, 1010010100111010111111101111010100100000100011010110000011101010110111011011100000010010101101111111
0, 102, 9.793605, 1, 0110110101000110101010111111111110100010011110111110111011110001101100111000100100011100001110000011
0, 103, 10.105649, 1, 1100010000001010010110010010110010101101001111111000101000111011010010110001011100101100100110001000
0, 104, 9.519113, 1, 1001110011111100001100000100110101110100001000111100101100110011001110101011111101100000110111000100
0, 105, 9.567681, 1, 0001111111100001111100110011100100000000000110011111011000000010001110110011001011101101111000111111
0, 106, 10.109288, 1, 0000010000101010001111001010111111101111110000011001110100000011010010100010101100011110100100001111
0, 107, 10.323954, 1, 0111111011110000100000110010111110001011110111011001110110001010010000100001101100011101101100111001
0, 108, 10.056106, 1, 0011110100110111111000011011100101011101110011011101011000101010000000101100111011110010110010001000
0, 109, 10.559948, 1, 0011010110000100000011111111111110010110110001010111110110101001101100000101110100100111001101010110
1501, 0, 10.267431, 1, 1001100001011010000110010101101110100000010000000101100000010010110111100100101001101010010101010100
1501, 1, 9.886660, 1, 1110101001001100011001001001011011010010101100110110100010111110100110011111110011011101000010001100
1501, 2, 10.422663, 1, 0100110100011100011111111011100111100001011000011111011100111011101011100111111011000001101110011010
1501, 3, 10.751126, 1, 0111101001000001001100110000100110110000011110000011110000101111110101111001001101110001011101011101
1501, 4, 9.720915, 1, 1011111001001000000001100000111001111110010011011100100000110111110000001011111010010100010001101111
1501, 5, 10.209999, 1, 1011100000000101010001001101100110000100000100110001100001101000110001100010110110001111001100101111
1501, 6, 9.415850, 1, 0111110000011101101101111101101010001011100111010010110000100100101101000101001000110000110101010111
1501, 7, 10.256969, 1, 0111011001110000111101000001100101101111101010011100100110000011011001001011010111111110101110000001
1501, 8, 10.434495, 1, 0100000010111111101111010111111011010101111100111001100111001101001111000100001110011011111110000110
1501, 9, 9.926065, 1, 1001000110000111000100000001000111001110010010001001101000110111111110110010100001011100011011101111
1501, 10, 10.146868, 1, 0111001011100000011001010011011000010001000011100110000001101011111010110111001100010100100010011101
1501, 11, 10.550146, 1, 1011011011000001011111100101110100110101011000001100101001110001100101101010001100010110011010100000
1501, 12, 9.724669, 1, 1001111110100111111000110110100100011100010010110101111010010110001101011100000111110010101010110100
1501, 13, 10.203091, 1, 0000111100101001100001010110101001111011000110000111001100001011011010101000001000111000101101000000
1501, 14, 9.436747, 1, 0111011000110000101100000101001001111100000111110110001011001010000011001100100110110111100110100101
1501, 15, 10.005113, 1, 0101101001111100010010001100110000101000110011111010111001100001001011101110001100010101010100010100
1501, 16, 9.922511, 1, 0100011001010111011000000100011000100110000100111101000101111101011010110100010111011100111001110000
1501, 17, 9.962737, 1, 0110010100111010010010100001101001111011101001100100110100101101001100111011110100110011100110000010
1501, 18, 10.210939, 1, 0101000010010110000110100100010110101010000000011100100101011011000000011111011000101100000111100010
1501, 19, 9.685349, 1, 1011100010001000110011101100111100110100111011010100000110001100011000000100000101011010110111101010
1501, 20, 10.085593, 1, 1011100111010001001000101010000001001110110110110100001111100011111111111011001010001101011010010100
1501, 21, 9.642599, 1, 1100111000110111100110111110000000100110111010010111010100010010110000010101101110110110011000001100
1501, 22, 9.738435, 1, 1001111010010011011011010110000011111000011111111110001001111000111100000100011111011111011101001110
1501, 23, 9.862161, 1, 1101101101110110111001110101101101011010011010101100100101010011101001000101001010111001110101011001
1501, 24, 9.992136, 1, 1001010000001111111001000010111111000101011010000010010000101011111000101010010000001000111010100111
1501, 25, 9.542381, 1, 0110011000010010110010110101011001100101110010101100110111111000110100100111100011001100000101000000
1501, 26, 9.890826, 1, 0011000010110110101011110101010010010100111111011110101100110001000001100111111100010000000110110111
1501, 27, 10.031808, 1, 0011010011010100111111000100011101111000101100011111001100010000100101001000100010110000011011010111
1501, 28, 10.003678, 1, 1110001011111110101111100110100000000110100010101111111001010100010100110100011100001001101111111100
1501, 29, 10.344976, 1, 1000010110000011011111000101000110101011101010010011011111101001101010101100101111110110001000011100
1501, 30, 9.987763, 1, 1000001000000101001001001000000100101101011001111010001010111111110010111100001010001101010101000101
1501, 31, 9.779146, 1, 1010011101000101110001101111100011001100011000011011100101001111101101000010101101001000011110111101
1501, 32, 10.088538, 1, 0001111101100110000110000100010111000000000110011000111100110010101001100110011110101011011010001001
1501, 33, 10.142143, 1, 1000110001000010000100101111111011110110100101111110110011001001111100011000101011110111111010100100
1501, 34, 10.269283, 1, 1010101101001100100110001111101101110100010011101101001111000010101011101000110011101110000101100011
1501, 35, 9.669994, 1, 0100001011001000101110101011000111000100101101100101110100001010011010100011111010101010000011010001
1501, 36, 9.860114, 1, 0110011010011011011001101111011001101000011001100011010011010110001100000111110000000110011110100010
1501, 37, 10.056238, 1, 1111100101100000100001100011011101110001101010101100010101110011101001110000000001100001101011001110
1501, 38, 9.566332, 1, 1100010101111100101111100011110111010110100001010011000010011111100001000110110000110000100001100100
1501, 39, 9.875319, 1, 1111010001100100100110110111100100110100101110001010100111110000110101100110111001101101101011000010
1501, 40, 10.094653, 1, 0101011110011101000001010110101101011101101010101000000000110010100101110011111110011100111011011011
1501, 41, 9.766243, 1, 1000100100111100101100101000000001100000000101010101001011110110110110010100100000100000100101111001
1501, 42, 9.337348, 1, 1010010100000001000000000100000000110010110111010001101010100111100000100010011001011111000010011001
1501, 43, 10.196990, 1, 1110101100110001011100010010100110010011000010010000011111101101101011010010111010110111001110110000
1501, 44, 10.061041, 1, 0011111011011111111001110001010101111010101110110101010010010000001101101101101110111010000111111110
1501, 45, 10.573100, 1, 0000100101101011110110101100101001011100011101011110111000000010111101100101110010110001100011100100
1501, 46, 9.696879, 1, 1111011001101110011010101101111100000011111000001101011100011011010111111111101100000000110100010100
1501, 47, 10.672696, 1, 1101100010011100011010101110001100110100100000111110011000001101011000110001011111011101100100110111
1501, 48, 9.847140, 1, 0010000010001111111110000011001110010010001000111011001100111000100010101101010110010001100001010000
1501, 49, 10.023516, 1, 1101011010111101111100111101011111110010111011110001101100101001000111001000000101110000011001011010
1501, 50, 10.466174, 1, 0010011011101000100110000110100110010001101011010111010010110001100101111100000000100110001101011001
1501, 51, 9.997649, 1, 0101111011000100101010000101011111100110100101010100100011001111110010010000001001010111101110100100
1501, 52, 9.800840, 1, 1011011010011100110011110011000100101011011110000110100011110011101111010011100010110101001010110001
1501, 53, 10.183678, 1, 1100100101011110110001010101100000100110110010001011011010100110000110111000101101001011101100000111
1501, 54, 10.347344, 1, 0001110010011001001001111001111011000011001001110100110111001100011011001100000011111111000110101001
1501, 55, 10.658277, 1, 0001110011100000100011000001010001000110001000110001000110000100110001010111110011100111011010110111
1501, 56, 10.338385, 1, 1110101010011100110100000010101110001101010110101000000101010100111110100100011010101111010010110100
1501, 57, 9.543375, 1, 0100000010101001100001100111100100011011110001101010010000100000110110110011001011100111100011101101
1501, 58, 10.331612, 1, 0010010100100110101010101111100001110100110100110011111000100111111010110100010001111001111001100011
1501, 59, 9.678350, 1, 1110011100001101011010010110110000001110010110011101010101000100101010011010011100111010100100001000
1501, 60, 9.656371, 1, 0110001011010101110011011101111000011001111110001101111001110000101011011000111001010001100101101101
1501, 61, 9.982553, 1, 1000100110100111101100100100011000111000000101011010101010110001100001100011100011100101000010000100
1501, 62, 9.909627, 1, 0100110101010110110010010011110011101110001000000100110110011011100101010110010110110011101111000001
1501, 63, 9.784121, 1, 0100100101011100000110101100111001101010100100010100010011101111101110111111101110101000111010111001
1501, 64, 10.133073, 1, 1100101010100110110111001011100100001110011010110001011110110011110000110011101101010111101010101011
1501, 65, 10.075306, 1, 0110100010001110110111101111010111011100010000000111100101101101001010100001101001110011100111000100
1501, 66, 9.858737, 1, 1000001101100011101001000111000111100010100000000110100100000000000100010010111100110110101001100011
1501, 67, 10.022305, 1, 1011001100101011100000100001000100100100100010111110110001101101110100011001000010101000110101010001
1501, 68, 10.403788, 1, 0011101110010011000100111101111000101001100101111011001111101110010010010101100000100101111110011110
1501, 69, 9.836709, 1, 0111100000000100101011110011010011010110001010001110010110001100000011010010001101001000000101011000
1501, 70, 10.240333, 1, 0011000111010000000101111001000100001000010101110100000110000010011100101110001000001011011000010100
1501, 71, 9.788605, 1, 1101111111110010001111110100101111110010100010101011111100111000000111110111101100100010001110111000
1501, 72, 10.282296, 1, 0000110000111100100011110100000111010010000001011000110001110010100111010010001001000111010101101100
1501, 73, 9.969574, 1, 0101100111010110110100011101110100000000100011000111000001011111101100101011110100001110101111110110
1501, 74, 9.785759, 1, 0111000010010111111100101101001110011010110111110101111101011001111001000011000100000111110100011110
1501, 75, 10.390464, 1, 0100001000100000100101000111010110101011000101011111111111101011110001000110111011101111100110000110
1501, 76, 10.244426, 1, 1000011011010111010100101001101111100110010001011110110111000011100100100111111010001000011010011110
1501, 77, 9.804835, 1, 0101100010011000010100011111101000010101011110111101010100111100101011011100100010111100101100101111
1501, 78, 9.878382, 1, 1110110010011011100000111011000111110110010011001010100111001100100100001001010001111110010100110000
1501, 79, 10.112972, 1, 0001111111001011101011111010001011110010000111111001101001110011101110010011000101110100110001010111
1501, 80, 9.986273, 1, 1111111001011101111100001001100010000110010011110101101001110101101010010010011110101001001110110100
1501, 81, 9.972491, 1, 1100111101010000011000110010000111000110011011101001110110110011111110011101100110100000000001110111
1501, 82, 9.890102, 1, 1001011110110111100001000000001011110010001010011000111010101001110010100010101100001010111101100100
1501, 83, 9.922638, 1, 1101100000111110101001110010110101101100010101011111101001000111110100100001100010010110111011001111
1501, 84, 10.517008, 1, 1001100100010001110111000001100000101010001001110000101010011110100011000010111101001110010011011110
1501, 85, 9.886099, 1, 1111000001101000001000110000100111001100111111111000001000000010011110111000010001010110011101001011
1501, 86, 9.999482, 1, 0000100011110111101011010010001100110001110000010010001100011000110001100110000101101101011110010011
1501, 87, 9.980176, 1, 0001001010110010111100111000101110000000110100000010100000100100111010101010000010111011101000011010
1501, 88, 9.680601, 1, 1011000010011000110001111000010001110011001110100110110100000011010110011000011101100010001101001110
1501, 89, 10.095285, 1, 0010000110101010110010010110110011000000111000100010110110010111111110111100111000001001010010010101
1501, 90, 10.150482, 1, 1100011101110011111011010100001000100010011111011011010000100000011000010001100011000101011001101111
1501, 91, 9.524784, 1, 1010011100100110000000101011101010110111001101111110001001101111000001010101111101100010110010111100
1501, 92, 9.967493, 1, 0010111100111000101011110000010011011110011111101110001110011101011010101110111011000010001000011010
1501, 93, 9.726116, 1, 0001101001011110000001101110001000101111000010101100001110000010010110011110011101110101100011110001
1501, 94, 10.656070, 1, 0101010110110000001100100100110010100011011000010010010000011101010101111011101111000000011011111011
1501, 95, 10.072789, 1, 0101100101101010101000110110110100101101001111001111110001110011011100101001000011010100010111101101
1501, 96, 9.758727, 1, 0111010000111110000001010010101101110011101001100100101110000011111110110010101011011111011001010101
1501, 97, 9.927173, 1, 0011101011010101100100100001101000001000111011010011000110001111111100011100110110101101100010100101
1501, 98, 10.574663, 1, 0101001010010100000000011001101001001100001001011110101101100101101111111011011010100111001101000000
1501, 99, 9.924572, 1, 0010001011111100110110010111011011011101011101010100010011100101010010101010000010010100100011001111
1501, 100, 10.305254, 1, 1101100110101011110000011100111110111001011111000101100111000010110110111101001110111101011000101110
1501, 101, 10.069719, 1, 1010010100111010111111101111010100100000100011010110000011101010110111011011100000010010101101111111
1501, 102, 9.793605, 1, 0110110101000110101010111111111110100010011110111110111011110001101100111000100100011100001110000011
1501, 103, 10.105649, 1, 1100010000001010010110010010110010101101001111111000101000111011010010110001011100101100100110001000
1501, 104, 9.519113, 1, 1001110011111100001100000100110101110100001000111100101100110011001110101011111101100000110111000100
1501, 105, 9.567681, 1, 0001111111100001111100110011100100000000000110011111011000000010001110110011001011101101111000111111
1501, 106, 10.109288, 1, 0000010000101010001111001010111111101111110000011001110100000011010010100010101100011110100100001111
1501, 107, 10.323954, 1, 0111111011110000100000110010111110001011110111011001110110001010010000100001101100011101101100111001
1501, 108, 10.056106, 1, 0011110100110111111000011011100101011101110011011101011000101010000000101100111011110010110010001000
1501, 109, 10.559948, 1, 0011010110000100000011111111111110010110110001010111110110101001101100000101110100100111001101010110
