iteration,round, agentid, utility
498,20, 23, -inf
499,20, 24, -inf
500,21, 0, 1.666014
501,21, 1, 1.218594
502,21, 2, -0.504182
503,21, 3, 8.933107
504,21, 4, 0.618790
505,21, 5, 8.827919
506,21, 6, -0.791239
507,21, 7, -14.684517
508,21, 8, -23.053852
509,21, 9, -67.475945
510,21, 10, -237.336792
511,21, 11, -2506.963623
512,21, 12, -255009.218750
513,21, 13, -2601341184.000000
514,21, 14, -270679043836215296.000000
515,21, 15, -2930685941148786944958231522312192.000000
516,21, 16, -inf
517,21, 17, -inf
518,21, 18, -inf
519,21, 19, -inf
520,21, 20, -inf
521,21, 21, -inf
522,21, 22, -inf
523,21, 23, -inf
524,21, 24, -inf
525,22, 0, 1.759164
526,22, 1, 1.281602
527,22, 2, -0.460351
528,22, 3, 9.430232
529,22, 4, 0.674498
530,22, 5, 9.203388
531,22, 6, -0.855180
532,22, 7, -15.360733
533,22, 8, -24.711500
534,22, 9, -74.643326
535,22, 10, -284.930389
536,22, 11, -3559.522949
537,22, 12, -512033.500000
538,22, 13, -10487442432.000000
539,22, 14, -4399458009156157440.000000
540,22, 15, -774209205904164594944326567024656384.000000
541,22, 16, -inf
542,22, 17, -inf
543,22, 18, -inf
544,22, 19, -inf
545,22, 20, -inf
546,22, 21, -inf
547,22, 22, -inf
548,22, 23, -inf
549,22, 24, -inf
550,23, 0, 1.852867
551,23, 1, 1.344815
552,23, 2, -1.048761
553,23, 3, 9.888717
554,23, 4, 0.741384
555,23, 5, 9.433595
556,23, 6, -0.865510
557,23, 7, -15.824656
558,23, 8, -25.890324
559,23, 9, -80.044014
560,23, 10, -323.613373
561,23, 11, -4552.344238
562,23, 12, -835818.562500
563,23, 13, -27944224768.000000
564,23, 14, -31235188005628018688.000000
565,23, 15, -39025478124530595951692616955460583424.000000
566,23, 16, -inf
567,23, 17, -inf
568,23, 18, -inf
569,23, 19, -inf
570,23, 20, -inf
571,23, 21, -inf
572,23, 22, -inf
573,23, 23, -inf
574,23, 24, -inf
575,24, 0, 1.947033
576,24, 1, 1.408227
577,24, 2, -1.029647
578,24, 3, 10.315767
579,24, 4, 0.787986
580,24, 5, 9.623358
581,24, 6, -0.882232
582,24, 7, -16.304298
583,24, 8, -27.131702
584,24, 9, -85.862946
585,24, 10, -367.950256
586,24, 11, -5838.529785
587,24, 12, -1372574.625000
588,24, 13, -75359297536.000000
589,24, 14, -227160949478056263680.000000
590,24, 15, -inf
591,24, 16, -inf
592,24, 17, -inf
593,24, 18, -inf
594,24, 19, -inf
595,24, 20, -inf
596,24, 21, -inf
597,24, 22, -inf
598,24, 23, -inf
599,24, 24, -inf
600,25, 0, 2.041637
601,25, 1, 1.471825
602,25, 2, -1.010581
603,25, 3, 10.743437
604,25, 4, 0.834918
605,25, 5, 9.854777
606,25, 6, -0.915831
607,25, 7, -16.819216
608,25, 8, -28.484591
609,25, 9, -92.314568
610,25, 10, -420.305023
611,25, 11, -7560.723633
612,25, 12, -2298585.750000
613,25, 13, -211341328384.000000
614,25, 14, -1786606260413035184128.000000
615,25, 15, -inf
616,25, 16, -inf
617,25, 17, -inf
618,25, 18, -inf
619,25, 19, -inf
620,25, 20, -inf
621,25, 21, -inf
622,25, 22, -inf
623,25, 23, -inf
624,25, 24, -inf
625,26, 0, 2.136657
626,26, 1, 1.535598
627,26, 2, -0.991559
628,26, 3, 11.171692
629,26, 4, 0.882165
630,26, 5, 10.085840
631,26, 6, -0.951282
632,26, 7, -17.342222
633,26, 8, -29.888256
634,26, 9, -99.198471
635,26, 10, -479.904755
636,26, 11, -9788.501953
637,26, 12, -3848395.500000
638,26, 13, -592408412160.000000
639,26, 14, -14037909189698185592832.000000
640,26, 15, -inf
641,26, 16, -inf
642,26, 17, -inf
643,26, 18, -inf
644,26, 19, -inf
645,26, 20, -inf
646,26, 21, -inf
647,26, 22, -inf
648,26, 23, -inf
649,26, 24, -inf
650,27, 0, 2.216324
651,27, 1, 1.601156
652,27, 2, -0.971848
653,27, 3, 11.600917
654,27, 4, 0.929953
655,27, 5, 10.316785
656,27, 6, -0.996340
657,27, 7, -17.863625
658,27, 8, -31.319721
659,27, 9, -106.266685
660,27, 10, -545.082458
661,27, 11, -12551.335938
662,27, 12, -6321999.000000
663,27, 13, -1598710874112.000000
664,27, 14, -102235062219433022849024.000000
665,27, 15, -inf
666,27, 16, -inf
667,27, 17, -inf
668,27, 18, -inf
669,27, 19, -inf
670,27, 20, -inf
671,27, 21, -inf
672,27, 22, -inf
673,27, 23, -inf
674,27, 24, -inf
675,28, 0, 2.296319
676,28, 1, 1.666871
677,28, 2, -0.952183
678,28, 3, 12.030668
679,28, 4, 0.978033
680,28, 5, 10.547348
681,28, 6, -1.043151
682,28, 7, -18.392672
683,28, 8, -32.802166
684,28, 9, -113.792877
685,28, 10, -618.941101
686,28, 11, -16093.990234
687,28, 12, -10387323.000000
688,28, 13, -4315867512832.000000
689,28, 14, -745068460707959141302272.000000
690,28, 15, -inf
691,28, 16, -inf
692,28, 17, -inf
693,28, 18, -inf
694,28, 19, -inf
695,28, 20, -inf
696,28, 21, -inf
697,28, 22, -inf
698,28, 23, -inf
699,28, 24, -inf
700,29, 0, 2.376644
701,29, 1, 1.732734
702,29, 2, -0.932558
703,29, 3, 12.460924
704,29, 4, 1.026397
705,29, 5, 10.777517
706,29, 6, -1.091739
707,29, 7, -18.929214
708,29, 8, -34.336288
709,29, 9, -121.801819
710,29, 10, -702.582031
711,29, 11, -20634.503906
712,29, 12, -17065884.000000
713,29, 13, -11649784217600.000000
714,29, 14, -5428698654520259282731008.000000
715,29, 15, -inf
716,29, 16, -inf
717,29, 17, -inf
718,29, 18, -inf
719,29, 19, -inf
720,29, 20, -inf
721,29, 21, -inf
722,29, 22, -inf
723,29, 23, -inf
724,29, 24, -inf
725,30, 0, 2.457287
726,30, 1, 1.798737
727,30, 2, -0.912962
728,30, 3, 12.891668
729,30, 4, 1.075035
730,30, 5, 11.007280
731,30, 6, -1.142125
732,30, 7, -19.473080
733,30, 8, -35.922737
734,30, 9, -130.319168
735,30, 10, -797.234436
736,30, 11, -26449.777344
737,30, 12, -28028442.000000
738,30, 13, -31423754928128.000000
739,30, 14, -39498094623650597081972736.000000
740,30, 15, -inf
741,30, 16, -inf
742,30, 17, -inf
743,30, 18, -inf
744,30, 19, -inf
745,30, 20, -inf
746,30, 21, -inf
747,30, 22, -inf
748,30, 23, -inf
749,30, 24, -inf
750,31, 0, 2.538236
751,31, 1, 1.864873
752,31, 2, -0.893385
753,31, 3, 13.322879
754,31, 4, 1.123942
755,31, 5, 11.236633
756,31, 6, -1.194323
757,31, 7, -20.024038
758,31, 8, -37.561951
759,31, 9, -139.370499
760,31, 10, -904.257446
761,31, 11, -33890.644531
762,31, 12, -46001072.000000
763,31, 13, -84643973955584.000000
764,31, 14, -286584096476853535066030080.000000
765,31, 15, -inf
766,31, 16, -inf
767,31, 17, -inf
768,31, 18, -inf
769,31, 19, -inf
770,31, 20, -inf
771,31, 21, -inf
772,31, 22, -inf
773,31, 23, -inf
774,31, 24, -inf
775,32, 0, 2.619479
776,32, 1, 1.931134
777,32, 2, -0.873816
778,32, 3, 13.754548
779,32, 4, 1.173111
780,32, 5, 11.465571
781,32, 6, -1.248347
782,32, 7, -20.581831
783,32, 8, -39.254196
784,32, 9, -148.981583
785,32, 10, -1025.153809
786,32, 11, -43400.773438
787,32, 12, -75420232.000000
788,32, 13, -227528509751296.000000
789,32, 14, -2070768918358736241613078528.000000
790,32, 15, -inf
791,32, 16, -inf
792,32, 17, -inf
793,32, 18, -inf
794,32, 19, -inf
795,32, 20, -inf
796,32, 21, -inf
797,32, 22, -inf
798,32, 23, -inf
799,32, 24, -inf
800,33, 0, 2.701006
801,33, 1, 1.997517
802,33, 2, -0.854241
803,33, 3, 14.186662
804,33, 4, 1.222540
805,33, 5, 11.694092
806,33, 6, -1.304209
807,33, 7, -21.146145
808,33, 8, -40.999588
809,33, 9, -159.178177
810,33, 10, -1161.579224
811,33, 11, -55539.507812
812,33, 12, -123482664.000000
813,33, 13, -609918843355136.000000
814,33, 14, -14880039838894248848644898816.000000
815,33, 15, -inf
816,33, 16, -inf
817,33, 17, -inf
818,33, 18, -inf
819,33, 19, -inf
820,33, 20, -inf
821,33, 21, -inf
822,33, 22, -inf
823,33, 23, -inf
824,33, 24, -inf
825,34, 0, 2.782807
826,34, 1, 2.064013
827,34, 2, -0.834646
828,34, 3, 14.619212
829,34, 4, 1.272224
830,34, 5, 8.088473
831,34, 6, -0.892434
832,34, 7, -20.755939
833,34, 8, -40.062119
834,34, 9, -155.894409
835,34, 10, -1118.265381
836,34, 11, -51554.257812
837,34, 12, -106404840.000000
838,34, 13, -452879672410112.000000
839,34, 14, -8203999646679292757348974592.000000
840,34, 15, -inf
841,34, 16, -inf
842,34, 17, -inf
843,34, 18, -inf
844,34, 19, -inf
845,34, 20, -inf
846,34, 21, -inf
847,34, 22, -inf
848,34, 23, -inf
849,34, 24, -inf
850,35, 0, 2.864872
851,35, 1, 2.125963
852,35, 2, -0.814308
853,35, 3, 15.052593
854,35, 4, 1.322414
855,35, 5, 8.220262
856,35, 6, -0.936156
857,35, 7, -21.288372
858,35, 8, -41.732349
859,35, 9, -165.926666
860,35, 10, -1258.182007
861,35, 11, -65072.441406
862,35, 12, -169493184.000000
863,35, 13, -1149117560520704.000000
864,35, 14, -52818847419128962396922576896.000000
865,35, 15, -inf
866,35, 16, -inf
867,35, 17, -inf
868,35, 18, -inf
869,35, 19, -inf
870,35, 20, -inf
871,35, 21, -inf
872,35, 22, -inf
873,35, 23, -inf
874,35, 24, -inf
875,36, 0, 2.947192
876,36, 1, 2.188003
877,36, 2, -0.793939
878,36, 3, 15.486387
879,36, 4, 1.372854
880,36, 5, 8.351632
881,36, 6, -0.981591
882,36, 7, -21.824951
883,36, 8, -43.446075
884,36, 9, -176.499725
885,36, 10, -1414.444214
886,36, 11, -82024.437500
887,36, 12, -269268416.000000
888,36, 13, -2900219079426048.000000
889,36, 14, -336450818027554768652674793472.000000
890,36, 15, -inf
891,36, 16, -inf
892,36, 17, -inf
893,36, 18, -inf
894,36, 19, -inf
895,36, 20, -inf
896,36, 21, -inf
897,36, 22, -inf
898,36, 23, -inf
899,36, 24, -inf
900,37, 0, 3.029759
901,37, 1, 2.250129
902,37, 2, -0.773516
903,37, 3, 15.920593
904,37, 4, 1.423548
905,37, 5, 8.482600
906,37, 6, -1.028727
907,37, 7, -22.364992
908,37, 8, -45.201668
909,37, 9, -187.625336
910,37, 10, -1588.622925
911,37, 11, -103226.039062
912,37, 12, -426412896.000000
913,37, 13, -7273118557011968.000000
914,37, 14, -2115930122682604756290473295872.000000
915,37, 15, -inf
916,37, 16, -inf
917,37, 17, -inf
918,37, 18, -inf
919,37, 19, -inf
920,37, 20, -inf
921,37, 21, -inf
922,37, 22, -inf
923,37, 23, -inf
924,37, 24, -inf
925,38, 0, 3.112565
926,38, 1, 2.312337
927,38, 2, -0.753016
928,38, 3, 16.355213
929,38, 4, 1.474500
930,38, 5, 8.613174
931,38, 6, -1.077565
932,38, 7, -22.907717
933,38, 8, -46.997044
934,38, 9, -199.312134
935,38, 10, -1782.351196
936,38, 11, -129662.437500
937,38, 12, -672732736.000000
938,38, 13, -18102773904048128.000000
939,38, 14, -13108416512004373350955958140928.000000
940,38, 15, -inf
941,38, 16, -inf
942,38, 17, -inf
943,38, 18, -inf
944,38, 19, -inf
945,38, 20, -inf
946,38, 21, -inf
947,38, 22, -inf
948,38, 23, -inf
949,38, 24, -inf
950,39, 0, 3.195603
951,39, 1, 2.374624
952,39, 2, -0.732409
953,39, 3, 16.790253
954,39, 4, 1.525716
955,39, 5, 8.743372
956,39, 6, -1.128089
957,39, 7, -23.452129
958,39, 8, -48.829285
959,39, 9, -211.562912
960,39, 10, -1997.264038
961,39, 11, -162507.281250
962,39, 12, -1056647360.000000
963,39, 13, -44660143685632000.000000
964,39, 14, -79781139691265904353604651712512.000000
965,39, 15, -inf
966,39, 16, -inf
967,39, 17, -inf
968,39, 18, -inf
969,39, 19, -inf
970,39, 20, -inf
971,39, 21, -inf
972,39, 22, -inf
973,39, 23, -inf
974,39, 24, -inf
975,40, 0, 3.278863
976,40, 1, 2.436987
977,40, 2, -0.711665
978,40, 3, 17.225716
979,40, 4, 1.577205
980,40, 5, 8.873213
981,40, 6, -1.180277
982,40, 7, -23.997021
983,40, 8, -50.694508
984,40, 9, -224.372787
985,40, 10, -2234.938232
986,40, 11, -203138.703125
987,40, 12, -1650994944.000000
988,40, 13, -109031369761357824.000000
989,40, 14, -475513581956425049044625355964416.000000
990,40, 15, -inf
991,40, 16, -inf
992,40, 17, -inf
993,40, 18, -inf
994,40, 19, -inf
995,40, 20, -inf
996,40, 21, -inf
997,40, 22, -inf
998,40, 23, -inf
999,40, 24, -inf
1000,41, 0, 3.362342
1001,41, 1, 2.499422
1002,41, 2, -0.690746
1003,41, 3, 17.452148
1004,41, 4, 1.634042
1005,41, 5, 9.008779
1006,41, 6, -1.226393
1007,41, 7, -24.524038
1008,41, 8, -51.378052
1009,41, 9, -229.445190
1010,41, 10, -2333.685791
1011,41, 11, -221379.500000
1012,41, 12, -1960775680.000000
1013,41, 13, -153785650540183552.000000
1014,41, 14, -946001049982098998836893086384128.000000
1015,41, 15, -inf
1016,41, 16, -inf
1017,41, 17, -inf
1018,41, 18, -inf
1019,41, 19, -inf
1020,41, 20, -inf
1021,41, 21, -inf
1022,41, 22, -inf
1023,41, 23, -inf
1024,41, 24, -inf
1025,42, 0, 3.446032
1026,42, 1, 2.561927
1027,42, 2, -0.669608
1028,42, 3, 17.833660
1029,42, 4, 1.687392
1030,42, 5, 9.139570
1031,42, 6, -1.279608
1032,42, 7, -24.826546
1033,42, 8, -52.335186
1034,42, 9, -236.802277
1035,42, 10, -2479.939697
1036,42, 11, -249812.046875
1037,42, 12, -2496720384.000000
1038,42, 13, -249344515347841024.000000
1039,42, 14, -2486907493698209806614515484196864.000000
1040,42, 15, -inf
1041,42, 16, -inf
1042,42, 17, -inf
1043,42, 18, -inf
1044,42, 19, -inf
1045,42, 20, -inf
1046,42, 21, -inf
1047,42, 22, -inf
1048,42, 23, -inf
1049,42, 24, -inf
1050,43, 0, 3.529926
1051,43, 1, 2.624500
1052,43, 2, -0.648202
1053,43, 3, 18.215582
1054,43, 4, 1.741045
1055,43, 5, 9.270092
1056,43, 6, -1.334257
1057,43, 7, -25.076384
1058,43, 8, -53.115887
1059,43, 9, -243.163376
1060,43, 10, -2610.186768
1061,43, 11, -276584.031250
1062,43, 12, -3060482816.000000
1063,43, 13, -374662194937200640.000000
1064,43, 14, -5614870166824970756127862181330944.000000
1065,43, 15, -inf
1066,43, 16, -inf
1067,43, 17, -inf
1068,43, 18, -inf
1069,43, 19, -inf
1070,43, 20, -inf
